address,Card Name,Mission,Standard,Shadow,Stainless Steel,Gold,Dark Matter,Ownership,Staking Weight
vyux4.wam,Inflatable Greenhouse,Two,,,,1,,,144.00
vyux4.wam,Inflatable Sleeping Pod,Two,,,,1,,,144.00
vyux4.wam,Rover,One,,,,1,,,144.00
vyux4.wam,Scouting Drone,One,,,,1,,,144.00
vyux4.wam,Fuel Plant,One,,,,1,,,144.00
a.cxi.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
a.cxi.wam,Cargo Rocketship,One,2,1,,,5,,2333.50
a.cxi.wam,Ice Mining Rig,One,,3,,2,1,,772.50
a.cxi.wam,Fission Reactor,One,,1,1,,1,,505.50
a.cxi.wam,Fuel Plant,One,,,,2,1,,753.00
a.cxi.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
a.cxi.wam,Solar Panel Array,One,5,1,,,1,,476.50
a.cxi.wam,Rover,One,4,,1,,1,,503.00
a.cxi.wam,Scouting Drone,One,,4,,,1,,491.00
dczew.wam,Inflatable Sleeping Pod,Two,2,2,2,,,,83.00
dczew.wam,Male Scientist,Two,1,2,,,1,,479.00
dczew.wam,Rover,One,,,,,1,,465.00
dczew.wam,Scouting Drone,One,,,,,1,,465.00
dczew.wam,Inflatable Greenhouse,Two,3,2,3,,1,,583.00
dczew.wam,Crew Rocketship,Two,3,4,4,,,,165.00
dczew.wam,3D Printing Robot,Two,2,2,3,,,,117.00
dczew.wam,Female Scientist,Two,1,3,1,,,,54.50
dczew.wam,Fuel Plant,One,,,,,1,,465.00
dczew.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
dczew.wam,Female Engineer,Two,4,5,1,,,,70.50
dczew.wam,Inflatable Laboratory,Two,4,2,1,,,,51.00
dczew.wam,Solar Panel Array,One,,,,,1,,465.00
dczew.wam,Cargo Rocketship,One,,,,,1,,465.00
dczew.wam,Male Engineer,Two,,5,1,,,,66.50
alljasar1123,Scouting Drone,One,3,2,1,1,1,,659.00
alljasar1123,Male Engineer,Two,,,,1,1,,609.00
alljasar1123,Rover,One,4,2,1,1,3,,1590.00
alljasar1123,Fission Reactor,One,1,3,1,2,1,,807.50
alljasar1123,Cargo Rocketship,One,1,3,1,1,1,,663.50
alljasar1123,Ice Mining Rig,One,2,2,2,1,1,,692.00
alljasar1123,Fuel Plant,One,2,1,1,1,1,,651.50
alljasar1123,Crew Rocketship,Two,,,,,1,,465.00
alljasar1123,Male Scientist,Two,,,,,1,,465.00
alljasar1123,Inflatable Greenhouse,Two,,,,,1,,465.00
alljasar1123,Solar Panel Array,One,4,1,1,,5,,2369.50
alljasar1123,ZFT League of Martians,Community Patch,,,,,,,0.00
aefwinenmars,Female Scientist,Two,,,,,1,,465.00
aefwinenmars,3D Printing Robot,Two,,,,,1,,465.00
aefwinenmars,Male Engineer,Two,,,,,1,,465.00
aefwinenmars,Male Scientist,Two,,,,,1,,465.00
aefwinenmars,Inflatable Laboratory,Two,,,,,1,,465.00
aefwinenmars,Inflatable Greenhouse,Two,,,,,1,,465.00
aefwinenmars,ZFT League of Martians,Community Patch,,,,,,,0.00
aefwinenmars,Cargo Rocketship,One,,,1,,,,34.00
aefwinenmars,Crew Rocketship,Two,,,,,1,,465.00
aefwinenmars,Female Engineer,Two,,,,,1,,465.00
andreabads11,Fuel Plant,One,,,,,1,,465.00
andreabads11,ZFT League of Martians,Community Patch,,,,,,,0.00
andreabads11,Cargo Rocketship,One,,,,,1,,465.00
andreabads11,Solar Panel Array,One,,,,1,1,,609.00
angnftholder,Cargo Rocketship,One,,,,,1,,465.00
angnftholder,Fuel Plant,One,,,,,1,,465.00
angnftholder,Inflatable Laboratory,Two,,,,1,,,144.00
angnftholder,Inflatable Greenhouse,Two,,,,,1,,465.00
angnftholder,ZFT League of Martians,Community Patch,,,,,,,0.00
wtkgw.wam,Cargo Rocketship,One,,,,,1,,465.00
wtkgw.wam,Solar Panel Array,One,,,,,1,,465.00
wtkgw.wam,Fuel Plant,One,,,,,1,,465.00
wtkgw.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
5a5us.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
fanaliscrypt,Cargo Rocketship,One,,3,,,1,,484.50
fanaliscrypt,Ice Mining Rig,One,2,3,2,,2,,1019.50
fanaliscrypt,Rover,One,2,3,1,,,,55.50
fanaliscrypt,Scouting Drone,One,2,1,,,1,,473.50
fanaliscrypt,Inflatable Greenhouse,Two,,,,,1,,465.00
fanaliscrypt,Fuel Plant,One,5,2,1,,1,,517.00
fanaliscrypt,Solar Panel Array,One,3,4,,,1,,494.00
fanaliscrypt,Fission Reactor,One,4,2,1,1,,,195.00
x4hx.wam,Fuel Plant,One,,,,,1,,465.00
x4hx.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
x4hx.wam,Cargo Rocketship,One,,,,,1,,465.00
x4hx.wam,Ice Mining Rig,One,,,,,1,,465.00
hgawq.wam,Cargo Rocketship,One,,,,,3,,1395.00
hgawq.wam,Solar Panel Array,One,,,,,1,,465.00
hgawq.wam,Fuel Plant,One,,,,,1,,465.00
hgawq.wam,Male Engineer,Two,,,,,1,,465.00
hgawq.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
1arqaprilzft,Fuel Plant Two,Two,,,,,,1,0.00
1arqaprilzft,Inflatable Greenhouse One,Two,,,,,,1,0.00
1arqaprilzft,ZFT League of Martians,Community Patch,,,,,,,0.00
archaprarqon,Scouting Drone,One,,,,,5,,2325.00
archaprarqon,Rover,One,,,,,5,,2325.00
archaprarqon,Female Scientist,Two,,,,,5,,2325.00
archaprarqon,Crew Rocketship,Two,,,,,5,,2325.00
archaprarqon,Female Engineer,Two,,,,,5,,2325.00
archaprarqon,Male Scientist,Two,,,,,5,,2325.00
archaprarqon,ZFT League of Martians,Community Patch,,,,,,,0.00
archaprarqon,Fuel Plant,One,,,6,5,62,,29754.00
archaprarqon,Inflatable Greenhouse,Two,,,5,6,47,,22889.00
archaprarqon,Solar Panel Array,One,,,,,5,,2325.00
archaprarqon,Inflatable Sleeping Pod,Two,,,,,5,,2325.00
archaprarqon,3D Printing Robot,Two,,,,,5,,2325.00
archaprarqon,Ice Mining Rig,One,,,,,5,,2325.00
archaprarqon,Inflatable Laboratory,Two,,,,,5,,2325.00
archaprarqon,Male Engineer,Two,,,,,5,,2325.00
archaprarqon,Fission Reactor,One,,,,,5,,2325.00
archaprarqon,Cargo Rocketship,One,,,,,5,,2325.00
arqondesign2,Male Engineer,Two,,,,,2,,930.00
arqondesign2,Rover,One,,,,,4,,1860.00
arqondesign2,Ice Mining Rig,One,,,,,4,,1860.00
arqondesign2,Crew Rocketship,Two,,,,,4,,1860.00
arqondesign2,Male Scientist,Two,,,,,4,,1860.00
arqondesign2,Scouting Drone,One,,,,,4,,1860.00
arqondesign2,Fuel Plant,One,,,,,4,,1860.00
arqondesign2,ZFT League of Martians,Community Patch,,,,,,,0.00
arqondesign2,Solar Panel Array,One,,,,,4,,1860.00
arqondesign2,3D Printing Robot,Two,,,,,4,,1860.00
arqondesign2,Female Scientist,Two,,,,,4,,1860.00
arqondesign2,Inflatable Laboratory,Two,,,,,4,,1860.00
arqondesign2,Fission Reactor,One,,,,,4,,1860.00
arqondesign2,Cargo Rocketship,One,,,,,4,,1860.00
arqondesign2,Inflatable Sleeping Pod,Two,,,,,4,,1860.00
arqondesign2,Female Engineer,Two,,,,,3,,1395.00
5gjeu.wam,Scouting Drone,One,,,1,,2,,964.00
5gjeu.wam,3D Printing Robot,Two,,,,1,,,144.00
5gjeu.wam,Inflatable Laboratory,Two,,,,1,,,144.00
5gjeu.wam,Fission Reactor,One,,,,,1,,465.00
5gjeu.wam,Inflatable Sleeping Pod,Two,,,,1,,,144.00
5gjeu.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
5gjeu.wam,Cargo Rocketship,One,,,,,3,,1395.00
5gjeu.wam,Fuel Plant,One,,,,,2,,930.00
5gjeu.wam,Ice Mining Rig,One,,,,,1,,465.00
5gjeu.wam,Male Engineer,Two,,,,1,,,144.00
5gjeu.wam,Crew Rocketship,Two,,,,1,,,144.00
5gjeu.wam,Female Scientist,Two,,,,1,,,144.00
5gjeu.wam,Inflatable Greenhouse,Two,,,,1,,,144.00
5gjeu.wam,Rover,One,,,,,1,,465.00
asbhm.wam,Cargo Rocketship,One,,,,,2,,930.00
asbhm.wam,Ice Mining Rig,One,,,,,2,,930.00
asbhm.wam,Scouting Drone,One,1,,,,2,,931.00
asbhm.wam,Female Engineer,Two,,,,,1,,465.00
asbhm.wam,Solar Panel Array,One,,,,,1,,465.00
asbhm.wam,Fission Reactor,One,,,,,1,,465.00
asbhm.wam,Inflatable Laboratory,Two,,,,,1,,465.00
asbhm.wam,Rover,One,,,,,2,,930.00
asbhm.wam,Crew Rocketship,Two,,,,,2,,930.00
asbhm.wam,Inflatable Sleeping Pod,Two,,,,,2,,930.00
asbhm.wam,3D Printing Robot,Two,,,,,1,,465.00
asbhm.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
asbhm.wam,Female Scientist,Two,,,,,3,,1395.00
asbhm.wam,Fuel Plant,One,,,1,,2,,964.00
asbhm.wam,Male Scientist,Two,,,,,2,,930.00
asbhm.wam,Male Engineer,Two,,,,,1,,465.00
asbhm.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
arielelelel1,Crew Rocketship,Two,,,,,1,,465.00
arielelelel1,Male Engineer,Two,,,,,1,,465.00
arielelelel1,Inflatable Greenhouse,Two,,,,,1,,465.00
arielelelel1,ZFT League of Martians,Community Patch,,,,,,,0.00
arielelelel1,Fuel Plant,One,,1,,,1,,471.50
arielelelel1,Solar Panel Array,One,2,,,,1,,467.00
arielelelel1,Fission Reactor,One,2,,,,1,,467.00
arielelelel1,Ice Mining Rig,One,1,,,,1,,466.00
arielelelel1,Female Scientist,Two,,,,,1,,465.00
arielelelel1,Inflatable Laboratory,Two,,,,,1,,465.00
arielelelel1,Inflatable Sleeping Pod,Two,,,,,1,,465.00
arielelelel1,Cargo Rocketship,One,2,,1,,3,,1431.00
arielelelel1,Male Scientist,Two,,,,,1,,465.00
arielelelel1,Rover,One,3,1,,,2,,939.50
arielelelel1,3D Printing Robot,Two,1,,,,1,,466.00
arielelelel1,Female Engineer,Two,,,,,1,,465.00
arielelelel1,Scouting Drone,One,3,2,,1,1,,625.00
wnzhs.wam,Rover,One,,,1,,,,34.00
wnzhs.wam,Cargo Rocketship,One,,,,,1,,465.00
wnzhs.wam,Solar Panel Array,One,,,,,1,,465.00
wnzhs.wam,Scouting Drone,One,,,,,1,,465.00
wnzhs.wam,Fuel Plant,One,,,,,1,,465.00
wnzhs.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
wnzhs.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
jekhc.wam,Solar Panel Array,One,,2,,1,4,,2017.00
jekhc.wam,Rover,One,,,,,3,,1395.00
jekhc.wam,Ice Mining Rig,One,,,,,3,,1395.00
jekhc.wam,Inflatable Sleeping Pod,Two,3,,1,,1,,502.00
jekhc.wam,Fission Reactor,One,,,,,3,,1395.00
jekhc.wam,Fuel Plant,One,,,,,2,,930.00
jekhc.wam,Cargo Rocketship,One,1,,,,2,,931.00
jekhc.wam,Scouting Drone,One,1,1,,,2,,937.50
1totoybato12,Male Engineer,Two,3,,,,1,,468.00
1totoybato12,Ice Mining Rig,One,2,,,,,,2.00
1totoybato12,ZFT League of Martians,Community Patch,,,,,,,0.00
1totoybato12,Rover,One,2,,,,,,2.00
1totoybato12,Female Scientist,Two,1,,,,1,,466.00
1totoybato12,Inflatable Greenhouse,Two,,1,,,,,6.50
1totoybato12,Crew Rocketship,Two,2,1,,,,,8.50
1totoybato12,Female Engineer,Two,2,,,,1,,467.00
1totoybato12,Inflatable Laboratory,Two,2,,,,1,,467.00
1totoybato12,Male Scientist,Two,2,1,1,,,,42.50
1totoybato12,3D Printing Robot,Two,2,,,,,,2.00
1totoybato12,Fission Reactor,One,1,1,,,,,7.50
1totoybato12,Fuel Plant,One,1,,1,,,,35.00
captawesome4,ZFT League of Martians,Community Patch,,,,,,,0.00
captawesomel,Inflatable Greenhouse,Two,,,,1,2,,1074.00
captawesomel,Scouting Drone,One,,,,,1,,465.00
captawesomel,Fission Reactor,One,,,,,1,,465.00
captawesomel,Inflatable Laboratory,Two,,,,1,2,,1074.00
captawesomel,Female Scientist,Two,,,,1,2,,1074.00
captawesomel,ZFT League of Martians,Community Patch,,,,,,,0.00
captawesomel,Ice Mining Rig,One,,,,,1,,465.00
captawesomel,Female Engineer,Two,,,,1,2,,1074.00
captawesomel,Inflatable Sleeping Pod,Two,,,,1,2,,1074.00
captawesomel,Cargo Rocketship,One,,,,,1,,465.00
captawesomel,Male Engineer,Two,,,,1,2,,1074.00
captawesomel,Rover,One,,,,,1,,465.00
captawesomel,Solar Panel Array,One,,,,,1,,465.00
captawesomel,Fuel Plant,One,,,,,1,,465.00
captawesomel,3D Printing Robot,Two,,,,1,2,,1074.00
captawesomel,Crew Rocketship,Two,,,,1,2,,1074.00
captawesomel,Male Scientist,Two,,,,1,2,,1074.00
iamskyrocket,Female Engineer,Two,,,,,1,,465.00
iamskyrocket,Male Scientist,Two,,,,,1,,465.00
iamskyrocket,Female Scientist,Two,,,,,1,,465.00
iamskyrocket,Inflatable Laboratory,Two,,,,,1,,465.00
iamskyrocket,Inflatable Sleeping Pod,Two,,,,,1,,465.00
iamskyrocket,Male Engineer,Two,,,,,1,,465.00
iamskyrocket,Inflatable Greenhouse,Two,,,,,10,,4650.00
iamskyrocket,Ice Mining Rig,One,,,,,1,,465.00
iamskyrocket,3D Printing Robot,Two,,,,,1,,465.00
iamskyrocket,Solar Panel Array,One,,,,,10,,4650.00
iamskyrocket,Cargo Rocketship,One,,,,,10,,4650.00
iamskyrocket,Crew Rocketship,Two,,,,,2,,930.00
iamskyrocket,ZFT League of Martians,Community Patch,,,,,,,0.00
iamskyrocket,Fission Reactor,One,,,,,1,,465.00
iamskyrocket,Scouting Drone,One,,,,,10,,4650.00
iamskyrocket,Fuel Plant,One,,,,,10,,4650.00
iamskyrocket,Rover,One,,,,,1,,465.00
m.mxy.wam,Solar Panel Array,One,1,2,1,2,,,336.00
m.mxy.wam,Inflatable Greenhouse,Two,,,,1,,,144.00
m.mxy.wam,Scouting Drone,One,1,,1,,,,35.00
m.mxy.wam,Fuel Plant,One,2,3,1,1,,,199.50
m.mxy.wam,Rover,One,1,1,3,,,,109.50
m.mxy.wam,Fission Reactor,One,3,3,1,1,,,200.50
m.mxy.wam,Ice Mining Rig,One,3,,2,,,,71.00
m.mxy.wam,Cargo Rocketship,One,3,3,1,,1,,521.50
5nuxa.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
5nuxa.wam,Inflatable Sleeping Pod,Two,2,,,1,1,,611.00
5nuxa.wam,3D Printing Robot,Two,1,,,,,,1.00
5nuxa.wam,Male Engineer,Two,1,,,,,,1.00
5nuxa.wam,Male Scientist,Two,1,,,,,,1.00
5nuxa.wam,Female Scientist,Two,1,,,1,,,145.00
5nuxa.wam,Inflatable Greenhouse,Two,1,,,,,,1.00
5nuxa.wam,Cargo Rocketship,One,,,,,1,,465.00
5nuxa.wam,Crew Rocketship,Two,2,,,1,,,146.00
gqqv4.wam,Female Scientist,Two,3,1,2,,1,,542.50
gqqv4.wam,Inflatable Laboratory,Two,3,1,3,2,1,,864.50
gqqv4.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
gqqv4.wam,Inflatable Greenhouse,Two,1,4,2,,1,,560.00
gqqv4.wam,Male Engineer,Two,2,4,2,1,1,,705.00
gqqv4.wam,Female Engineer,Two,3,4,4,,1,,630.00
gqqv4.wam,Crew Rocketship,Two,3,3,1,2,,,344.50
gqqv4.wam,Inflatable Sleeping Pod,Two,6,3,4,,,,161.50
gqqv4.wam,Male Scientist,Two,4,5,4,,,,172.50
gqqv4.wam,3D Printing Robot,Two,2,4,,1,,,172.00
lqob2.wam,Female Engineer,Two,,,,1,,,144.00
lqob2.wam,Ice Mining Rig,One,2,,,,6,,2792.00
lqob2.wam,Fuel Plant,One,,,,,5,,2325.00
lqob2.wam,Cargo Rocketship,One,1,,,,4,,1861.00
lqob2.wam,Inflatable Sleeping Pod,Two,,,,1,,,144.00
lqob2.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
lqob2.wam,Female Scientist,Two,,,,1,,,144.00
lqob2.wam,Crew Rocketship,Two,,,,1,,,144.00
lqob2.wam,Scouting Drone,One,,,,,7,,3255.00
lqob2.wam,Fission Reactor,One,,,,,7,,3255.00
lqob2.wam,Solar Panel Array,One,1,,,,7,,3256.00
lqob2.wam,Rover,One,,,,,5,,2325.00
lqob2.wam,3D Printing Robot,Two,,,,1,,,144.00
lqob2.wam,Male Scientist,Two,,,,1,,,144.00
lqob2.wam,Inflatable Laboratory,Two,,,,1,,,144.00
lqob2.wam,Male Engineer,Two,,,,1,,,144.00
iaese.wam,Inflatable Sleeping Pod,Two,,1,,,,,6.50
iaese.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
w4ox.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
w4ox.wam,Scouting Drone,One,8,2,1,,1,,520.00
w4ox.wam,Male Engineer,Two,1,1,1,,1,,506.50
w4ox.wam,Female Scientist,Two,1,1,,,1,,472.50
w4ox.wam,Inflatable Greenhouse,Two,1,1,1,,1,,506.50
w4ox.wam,Female Engineer,Two,1,1,1,,1,,506.50
w4ox.wam,Male Scientist,Two,1,1,1,,1,,506.50
w4ox.wam,Inflatable Laboratory,Two,1,1,,,1,,472.50
w4ox.wam,Inflatable Sleeping Pod,Two,1,1,1,,1,,506.50
w4ox.wam,Fuel Plant,One,8,3,1,,1,,526.50
w4ox.wam,Solar Panel Array,One,6,2,1,,1,,518.00
w4ox.wam,Crew Rocketship,Two,1,1,,,1,,472.50
w4ox.wam,3D Printing Robot,Two,1,1,,,1,,472.50
w4ox.wam,Cargo Rocketship,One,10,2,1,,2,,987.00
w4ox.wam,Rover,One,5,2,1,,1,,517.00
w4ox.wam,Ice Mining Rig,One,5,2,1,,1,,517.00
w4ox.wam,Fission Reactor,One,5,3,1,,1,,523.50
misfs.wam,Female Engineer,Two,,,,,1,,465.00
misfs.wam,Rover,One,,1,3,,1,,573.50
misfs.wam,Fission Reactor,One,1,2,,,2,,944.00
misfs.wam,Solar Panel Array,One,,1,,,1,,471.50
misfs.wam,Fuel Plant,One,,,1,,1,,499.00
misfs.wam,Crew Rocketship,Two,,,,1,,,144.00
misfs.wam,Ice Mining Rig,One,,2,,,1,,478.00
misfs.wam,Scouting Drone,One,,,1,,1,,499.00
misfs.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
misfs.wam,Cargo Rocketship,One,,,1,,1,,499.00
martianboy21,3D Printing Robot,Two,,,,,1,,465.00
martianboy21,Female Engineer,Two,,,,,1,,465.00
martianboy21,Inflatable Sleeping Pod,Two,,,,,1,,465.00
martianboy21,ZFT League of Martians,Community Patch,,,,,,,0.00
martianboy21,Ice Mining Rig,One,,,,,1,,465.00
martianboy21,Male Scientist,Two,,,,,1,,465.00
martianboy21,Female Scientist,Two,,,,,1,,465.00
martianboy21,Scouting Drone,One,,,,,1,,465.00
martianboy21,Male Engineer,Two,,,,,1,,465.00
martianboy21,Solar Panel Array,One,,,,,2,,930.00
martianboy21,Crew Rocketship,Two,,,,,1,,465.00
martianboy21,Inflatable Laboratory,Two,,,,,1,,465.00
martianboy21,Fission Reactor,One,,,,,1,,465.00
martianboy21,Fuel Plant,One,,,,,3,,1395.00
martianboy21,Inflatable Greenhouse,Two,,,,,1,,465.00
martianboy21,Rover,One,,,,,1,,465.00
martianboy21,Cargo Rocketship,One,,,,,2,,930.00
bc2wm.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
bmvbc.wam,Inflatable Sleeping Pod,Two,1,1,,,,,7.50
bmvbc.wam,Fission Reactor,One,1,,,,,,1.00
bmvbc.wam,3D Printing Robot,Two,1,,,,,,1.00
bmvbc.wam,Male Engineer,Two,,,1,1,,,178.00
bmvbc.wam,Female Scientist,Two,,,,1,,,144.00
bmvbc.wam,Inflatable Greenhouse,Two,,1,1,,,,40.50
bmvbc.wam,Male Scientist,Two,,,1,,,,34.00
bmvbc.wam,Inflatable Laboratory,Two,,,1,,,,34.00
bmvbc.wam,Solar Panel Array,One,1,,,,,,1.00
bmvbc.wam,Ice Mining Rig,One,,,,,1,,465.00
bmvbc.wam,Fuel Plant,One,,,,1,,,144.00
bmvbc.wam,Crew Rocketship,Two,1,,1,,,,35.00
bmvbc.wam,Female Engineer,Two,,,1,,,,34.00
..bwc.wam,Fission Reactor,One,,,,,2,,930.00
..bwc.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
..bwc.wam,Cargo Rocketship,One,,,,,2,,930.00
..bwc.wam,Female Scientist,Two,,,,,1,,465.00
..bwc.wam,Inflatable Sleeping Pod,Two,,,,,1,,465.00
