address,Card Name,Mission,Standard,Shadow,Stainless Steel,Gold,Dark Matter,Ownership,Staking Weight
zy2wo.wam,Inflatable Dining Hall,Three,2,,1,2,2,,1254.00
zy2wo.wam,Crew Rocketship,Two,,,,,1,,465.00
zy2wo.wam,Inflatable Laboratory,Two,,,,,1,,465.00
zy2wo.wam,Communication Array,Three,4,1,,2,,,298.50
zy2wo.wam,Fuel Generator,Three,,1,2,1,2,,1148.50
zy2wo.wam,Male Botanist,Three,2,1,2,,1,,541.50
zy2wo.wam,Solar Panel Array,One,,,,1,,,144.00
zy2wo.wam,Male Engineer,Two,,,,,1,,465.00
zy2wo.wam,Megapower Reactor,Three,,3,,1,1,,628.50
zy2wo.wam,Fuel Plant,One,,,,1,2,,1074.00
zy2wo.wam,Inflatable Greenhouse,Two,,,,1,2,,1074.00
zy2wo.wam,Female Engineer,Two,,,,,1,,465.00
zy2wo.wam,Cargo Rocketship,One,,,,1,1,,609.00
zy2wo.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
zy2wo.wam,Male Scientist,Two,,,,,1,,465.00
zy2wo.wam,Inflatable Sleeping Pod,Two,,,,,3,,1395.00
hmxge.wam,Cargo Rocketship,One,,,,,1,,465.00
hmxge.wam,Fuel Plant,One,,,,,1,,465.00
hmxge.wam,Inflatable Sleeping Pod,Two,,,1,,,,34.00
hmxge.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
z3mic.wam,Male Botanist,Three,,,2,,,,68.00
z3mic.wam,Female Doctor,Three,1,2,1,,,,48.00
z3mic.wam,Fission Reactor,One,4,2,,1,,,161.00
z3mic.wam,Inflatable Social Hub,Three,3,1,2,,,,77.50
z3mic.wam,Fuel Generator,Three,3,,2,,,,71.00
z3mic.wam,Communication Array,Three,3,,1,1,,,181.00
z3mic.wam,Cargo Rocketship,One,,4,,,1,,491.00
z3mic.wam,Medical Bay,Three,3,,,,,,3.00
z3mic.wam,Buggy,Three,1,1,1,,,,41.50
z3mic.wam,Megapower Reactor,Three,1,3,,,,,20.50
z3mic.wam,Inflatable Dining Hall,Three,1,2,1,,1,,513.00
z3mic.wam,Female Botanist,Three,,2,,1,,,157.00
z3mic.wam,Fuel Plant,One,3,,1,,1,,502.00
z3mic.wam,Rover,One,1,3,,,,,20.50
z3mic.wam,Ice Mining Rig,One,4,,,,,,4.00
z3mic.wam,Male Doctor,Three,3,,,,,,3.00
z3mic.wam,Solar Panel Array,One,,3,,,,,19.50
z3mic.wam,Scouting Drone,One,3,,1,,,,37.00
entvs.wam,Fuel Plant,One,4,1,1,,3,,1439.50
entvs.wam,Megapower Reactor,Three,,1,1,,,,40.50
entvs.wam,Female Scientist,Two,1,1,,,1,,472.50
entvs.wam,Fission Reactor,One,4,1,,,1,,475.50
entvs.wam,Ice Mining Rig,One,3,1,2,,1,,542.50
entvs.wam,Medical Bay,Three,,,1,,,,34.00
entvs.wam,Inflatable Dining Hall,Three,,2,1,2,1,,800.00
entvs.wam,Male Engineer,Two,,,1,,1,,499.00
entvs.wam,Scouting Drone,One,3,1,,,1,,474.50
entvs.wam,Cargo Rocketship,One,,,2,,3,,1463.00
entvs.wam,Female Doctor,Three,,2,2,1,,,225.00
entvs.wam,Buggy,Three,,1,2,,1,,539.50
entvs.wam,Male Doctor,Three,,,3,,1,,567.00
entvs.wam,Inflatable Laboratory,Two,2,,,1,1,,611.00
entvs.wam,Inflatable Greenhouse,Two,2,1,,1,1,,617.50
entvs.wam,Male Scientist,Two,3,,,,1,,468.00
entvs.wam,Fuel Generator,Three,1,,2,,,,69.00
entvs.wam,Female Engineer,Two,2,,,,1,,467.00
entvs.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
entvs.wam,Inflatable Social Hub,Three,,,1,1,,,178.00
entvs.wam,3D Printing Robot,Two,,1,,1,1,,615.50
entvs.wam,Solar Panel Array,One,,4,1,,2,,990.00
entvs.wam,Male Botanist,Three,,1,2,1,,,218.50
entvs.wam,Rover,One,1,2,1,,2,,978.00
entvs.wam,Inflatable Sleeping Pod,Two,,1,,,1,,471.50
entvs.wam,Crew Rocketship,Two,1,,,,1,,466.00
entvs.wam,Female Botanist,Three,,,,4,,,576.00
entvs.wam,Communication Array,Three,,2,3,2,,,403.00
b12wk.wam,Solar Panel Array,One,,,,,1,,465.00
b12wk.wam,Scouting Drone,One,,,,,1,,465.00
b12wk.wam,Male Scientist,Two,,,,,1,,465.00
b12wk.wam,Rover,One,,,,,1,,465.00
b12wk.wam,Cargo Rocketship,One,,,,,1,,465.00
b12wk.wam,Female Engineer,Two,,,,,1,,465.00
b12wk.wam,Female Scientist,Two,,,,1,1,,609.00
b12wk.wam,Inflatable Sleeping Pod,Two,,,,,1,,465.00
b12wk.wam,Fission Reactor,One,,,,,1,,465.00
b12wk.wam,Inflatable Laboratory,Two,,,,,1,,465.00
b12wk.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
b12wk.wam,Ice Mining Rig,One,,,,,1,,465.00
b12wk.wam,Fuel Plant,One,,,,,1,,465.00
b12wk.wam,Crew Rocketship,Two,,,,,1,,465.00
b12wk.wam,3D Printing Robot,Two,,,,,1,,465.00
b12wk.wam,Male Engineer,Two,,,,,1,,465.00
b12wk.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
53jww.wam,Inflatable Social Hub,Three,3,,,,,,3.00
53jww.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
53jww.wam,Ice Mining Rig,One,9,2,1,,1,,521.00
53jww.wam,Female Botanist,Three,8,2,,,,,21.00
53jww.wam,Male Doctor,Three,6,1,,,,,12.50
53jww.wam,Scouting Drone,One,2,1,4,1,,,288.50
53jww.wam,Inflatable Dining Hall,Three,3,2,,,,,16.00
53jww.wam,Female Scientist,Two,,,,1,,,144.00
53jww.wam,Rover,One,5,1,1,,,,45.50
53jww.wam,Fission Reactor,One,3,2,1,,,,50.00
53jww.wam,Male Botanist,Three,5,,1,,,,39.00
53jww.wam,Medical Bay,Three,5,3,,,,,24.50
53jww.wam,Cargo Rocketship,One,3,2,,,,,16.00
53jww.wam,Male Engineer,Two,,,,,1,,465.00
53jww.wam,Fuel Generator,Three,6,,,,,,6.00
53jww.wam,Female Doctor,Three,8,2,,,,,21.00
53jww.wam,Female Engineer,Two,1,1,,,,,7.50
53jww.wam,Male Scientist,Two,1,,,,,,1.00
53jww.wam,Inflatable Greenhouse,Two,1,1,1,,,,41.50
53jww.wam,Fuel Plant,One,8,1,1,1,1,,657.50
53jww.wam,Communication Array,Three,3,1,,1,,,153.50
53jww.wam,Buggy,Three,1,,,,,,1.00
53jww.wam,3D Printing Robot,Two,,,1,,,,34.00
53jww.wam,Inflatable Laboratory,Two,1,,1,,,,35.00
53jww.wam,Inflatable Sleeping Pod,Two,1,,1,,,,35.00
53jww.wam,Megapower Reactor,Three,3,1,,,,,9.50
53jww.wam,Solar Panel Array,One,5,3,1,,1,,523.50
fytxy.wam,Scouting Drone,One,,,,,1,,465.00
fytxy.wam,Fuel Plant,One,,,,,1,,465.00
fytxy.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
pjzx.wam,Male Scientist,Two,1,4,1,2,4,,2209.00
pjzx.wam,Medical Bay,Three,,3,1,1,4,,2057.50
pjzx.wam,Female Botanist,Three,4,3,2,,4,,1951.50
pjzx.wam,Megapower Reactor,Three,2,1,2,1,2,,1150.50
pjzx.wam,Inflatable Greenhouse,Two,,,2,,2,,998.00
pjzx.wam,Inflatable Dining Hall,Three,6,,3,2,1,,861.00
pjzx.wam,Fuel Generator,Three,5,4,2,1,1,,708.00
pjzx.wam,Inflatable Laboratory,Two,2,4,3,,2,,1060.00
pjzx.wam,Inflatable Sleeping Pod,Two,,,3,1,3,,1641.00
pjzx.wam,Female Engineer,Two,,,1,2,3,,1717.00
pjzx.wam,Female Doctor,Three,5,,1,1,2,,1113.00
pjzx.wam,Male Doctor,Three,1,4,,2,,,315.00
pjzx.wam,Inflatable Social Hub,Three,2,3,1,,2,,985.50
pjzx.wam,Female Scientist,Two,1,,,1,2,,1075.00
pjzx.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
pjzx.wam,Crew Rocketship,Two,1,5,2,,3,,1496.50
pjzx.wam,Communication Array,Three,,4,,1,2,,1100.00
pjzx.wam,Buggy,Three,1,,1,2,2,,1253.00
pjzx.wam,Male Botanist,Three,2,2,1,2,1,,802.00
pjzx.wam,Male Engineer,Two,,4,1,1,3,,1599.00
pjzx.wam,3D Printing Robot,Two,2,4,2,,3,,1491.00
a.cxi.wam,Female Engineer,Two,1,,,,,,1.00
a.cxi.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
a.cxi.wam,Cargo Rocketship,One,2,1,,,5,,2333.50
a.cxi.wam,Solar Panel Array,One,5,1,,,1,,476.50
a.cxi.wam,Scouting Drone,One,,4,,,1,,491.00
a.cxi.wam,Ice Mining Rig,One,,3,,2,1,,772.50
a.cxi.wam,Fuel Plant,One,,,,2,1,,753.00
a.cxi.wam,Fission Reactor,One,,1,1,,1,,505.50
a.cxi.wam,Female Doctor,Three,1,,,,,,1.00
a.cxi.wam,Rover,One,4,,1,,1,,503.00
a.cxi.wam,Inflatable Sleeping Pod,Two,1,,,,,,1.00
a.cxi.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
alljasar1123,Cargo Rocketship,One,1,3,,1,,,164.50
alljasar1123,Male Botanist,Three,,1,2,,1,,539.50
alljasar1123,Fuel Plant,One,2,1,1,1,,,186.50
alljasar1123,Solar Panel Array,One,4,1,1,,4,,1904.50
alljasar1123,Buggy,Three,,3,,1,1,,628.50
alljasar1123,Ice Mining Rig,One,2,2,2,1,,,227.00
alljasar1123,Inflatable Social Hub,Three,,,2,1,,,212.00
alljasar1123,Medical Bay,Three,,1,,,2,,936.50
alljasar1123,Female Engineer,Two,1,,,,1,,466.00
alljasar1123,Male Scientist,Two,,,,,1,,465.00
alljasar1123,Inflatable Greenhouse,Two,,,,,1,,465.00
alljasar1123,Scouting Drone,One,3,2,,1,,,160.00
alljasar1123,Male Doctor,Three,,,1,1,,,178.00
alljasar1123,ZFT League of Martians,Community Patch,,,,,,,0.00
alljasar1123,Inflatable Dining Hall,Three,,1,,,1,,471.50
alljasar1123,Male Engineer,Two,,1,,1,1,,615.50
alljasar1123,Megapower Reactor,Three,,1,1,,2,,970.50
alljasar1123,Female Scientist,Two,1,,,,,,1.00
alljasar1123,Fuel Generator,Three,,,,,1,,465.00
alljasar1123,Communication Array,Three,,,,1,1,,609.00
alljasar1123,Female Botanist,Three,1,1,1,,1,,506.50
alljasar1123,Female Doctor,Three,1,,,1,1,,610.00
alljasar1123,Fission Reactor,One,1,,,,1,,466.00
alljasar1123,Rover,One,5,2,1,1,2,,1126.00
alljasar1123,Crew Rocketship,Two,,,,,1,,465.00
andreabads11,ZFT League of Martians,Community Patch,,,,,,,0.00
andreabads11,Cargo Rocketship,One,,,,,1,,465.00
andreabads11,Solar Panel Array,One,,,,1,1,,609.00
andreabads11,Fuel Plant,One,,,,,1,,465.00
wtkgw.wam,Buggy,Three,,2,1,,,,47.00
wtkgw.wam,Male Doctor,Three,,,1,,,,34.00
wtkgw.wam,Fuel Plant,One,,,,,1,,465.00
wtkgw.wam,Communication Array,Three,,3,,,,,19.50
wtkgw.wam,Male Botanist,Three,3,2,1,,,,50.00
wtkgw.wam,Inflatable Dining Hall,Three,2,1,1,,,,42.50
wtkgw.wam,Inflatable Sleeping Pod,Two,,,,1,,,144.00
wtkgw.wam,Megapower Reactor,Three,3,,1,,,,37.00
wtkgw.wam,Female Botanist,Three,2,1,2,,,,76.50
wtkgw.wam,Inflatable Social Hub,Three,1,1,1,,,,41.50
wtkgw.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
wtkgw.wam,Female Doctor,Three,3,1,1,,,,43.50
wtkgw.wam,Medical Bay,Three,2,1,,,,,8.50
wtkgw.wam,Scouting Drone,One,,,,,1,,465.00
wtkgw.wam,Fuel Generator,Three,2,2,2,,,,83.00
wtkgw.wam,Cargo Rocketship,One,,,,,1,,465.00
wtkgw.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
5a5us.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
x4hx.wam,Cargo Rocketship,One,,,,,1,,465.00
x4hx.wam,Ice Mining Rig,One,,,,,1,,465.00
x4hx.wam,Fuel Plant,One,,,,,1,,465.00
x4hx.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
angnftholder,Medical Bay,Three,2,3,2,,,,89.50
angnftholder,Female Doctor,Three,1,2,3,,,,116.00
angnftholder,ZFT League of Martians,Community Patch,,,,,,,0.00
angnftholder,Cargo Rocketship,One,,,,,1,,465.00
angnftholder,Megapower Reactor,Three,7,1,3,,,,115.50
angnftholder,Female Botanist,Three,5,1,2,2,,,367.50
angnftholder,Male Doctor,Three,2,4,4,1,,,308.00
angnftholder,Inflatable Dining Hall,Three,1,3,2,,,,88.50
angnftholder,Inflatable Greenhouse,Two,,,,,1,,465.00
angnftholder,Communication Array,Three,,3,1,,,,53.50
angnftholder,Male Botanist,Three,1,2,3,,,,116.00
angnftholder,Fuel Plant,One,,,,,1,,465.00
angnftholder,Buggy,Three,4,2,1,,,,51.00
angnftholder,Fuel Generator,Three,4,2,1,,,,51.00
angnftholder,Inflatable Social Hub,Three,2,,1,2,,,324.00
angnftholder,Inflatable Laboratory,Two,,,,1,,,144.00
archaprarqon,Fuel Generator,Three,,,,3,3,,1827.00
archaprarqon,ZFT League of Martians,Community Patch,,,,,,,0.00
archaprarqon,Fuel Plant,One,,,6,5,57,,27429.00
archaprarqon,Male Scientist,Two,,,,4,7,,3831.00
archaprarqon,3D Printing Robot,Two,,,,2,7,,3543.00
archaprarqon,Megapower Reactor,Three,,,,6,1,,1329.00
archaprarqon,Medical Bay,Three,,,,4,3,,1971.00
archaprarqon,Male Engineer,Two,,,,3,6,,3222.00
archaprarqon,Female Engineer,Two,,,,2,5,,2613.00
archaprarqon,Inflatable Greenhouse,Two,,,5,8,48,,23642.00
archaprarqon,Crew Rocketship,Two,,,,5,7,,3975.00
archaprarqon,Inflatable Laboratory,Two,,,,1,7,,3399.00
archaprarqon,Inflatable Sleeping Pod,Two,,,,3,6,,3222.00
archaprarqon,Female Scientist,Two,,,,1,6,,2934.00
archaprarqon,Buggy,Three,,,,6,2,,1794.00
5gjeu.wam,Female Scientist,Two,,,,8,,,1152.00
5gjeu.wam,Male Botanist,Three,,1,3,,,,108.50
5gjeu.wam,Cargo Rocketship,One,,,,,2,,930.00
5gjeu.wam,Communication Array,Three,,2,,,,,13.00
5gjeu.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
5gjeu.wam,Megapower Reactor,Three,,1,,1,,,150.50
5gjeu.wam,Male Doctor,Three,,1,,,,,6.50
5gjeu.wam,Male Engineer,Two,,,,3,,,432.00
5gjeu.wam,Fuel Generator,Three,,,,2,,,288.00
5gjeu.wam,Crew Rocketship,Two,,,,1,,,144.00
5gjeu.wam,Male Scientist,Two,,,,1,,,144.00
5gjeu.wam,Fuel Plant,One,,,,,1,,465.00
5gjeu.wam,Inflatable Laboratory,Two,,,,3,,,432.00
5gjeu.wam,Inflatable Greenhouse,Two,,,,2,,,288.00
5gjeu.wam,Inflatable Sleeping Pod,Two,,,,2,,,288.00
5gjeu.wam,Medical Bay,Three,,,1,,,,34.00
5gjeu.wam,Female Botanist,Three,,,1,,1,,499.00
5gjeu.wam,Scouting Drone,One,,,1,,1,,499.00
5gjeu.wam,Inflatable Dining Hall,Three,,2,,,,,13.00
5gjeu.wam,3D Printing Robot,Two,,,,1,,,144.00
5gjeu.wam,Female Engineer,Two,,,,1,,,144.00
5gjeu.wam,Buggy,Three,,1,,,1,,471.50
5gjeu.wam,Inflatable Social Hub,Three,,1,,,,,6.50
5gjeu.wam,Female Doctor,Three,,1,1,,,,40.50
asbhm.wam,Megapower Reactor,Three,4,,2,,,,72.00
asbhm.wam,Cargo Rocketship,One,,,,,2,,930.00
asbhm.wam,Rover,One,,,,,2,,930.00
asbhm.wam,Female Engineer,Two,,,,,1,,465.00
asbhm.wam,3D Printing Robot,Two,,,,,1,,465.00
asbhm.wam,Medical Bay,Three,,3,3,,,,121.50
asbhm.wam,Inflatable Sleeping Pod,Two,,,,,2,,930.00
asbhm.wam,Female Botanist,Three,3,,,1,1,,612.00
asbhm.wam,Fission Reactor,One,,,,,1,,465.00
asbhm.wam,Fuel Generator,Three,3,,3,,,,105.00
asbhm.wam,Inflatable Dining Hall,Three,3,3,3,,1,,589.50
asbhm.wam,Ice Mining Rig,One,,,,,2,,930.00
asbhm.wam,Female Doctor,Three,4,2,1,,1,,516.00
asbhm.wam,Buggy,Three,,2,,,1,,478.00
asbhm.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
asbhm.wam,Inflatable Laboratory,Two,,,,,1,,465.00
asbhm.wam,Inflatable Social Hub,Three,1,,,1,,,145.00
asbhm.wam,Male Doctor,Three,5,4,1,2,,,353.00
asbhm.wam,Female Scientist,Two,,,,,3,,1395.00
asbhm.wam,Fuel Plant,One,,,1,,2,,964.00
asbhm.wam,Crew Rocketship,Two,,,,,2,,930.00
asbhm.wam,Male Scientist,Two,,,,,2,,930.00
asbhm.wam,Male Engineer,Two,,,,,1,,465.00
asbhm.wam,Communication Array,Three,2,3,,2,1,,774.50
asbhm.wam,Scouting Drone,One,1,,,,2,,931.00
asbhm.wam,Male Botanist,Three,1,2,2,2,,,370.00
asbhm.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
asbhm.wam,Solar Panel Array,One,,,,,1,,465.00
arielelelel1,Inflatable Dining Hall,Three,6,,,,,,6.00
arielelelel1,Fuel Plant,One,,1,,,1,,471.50
arielelelel1,Crew Rocketship,Two,,,,,1,,465.00
arielelelel1,Male Doctor,Three,3,,,,,,3.00
arielelelel1,Fission Reactor,One,2,,,,1,,467.00
arielelelel1,Solar Panel Array,One,2,,,,1,,467.00
arielelelel1,Megapower Reactor,Three,2,,,,,,2.00
arielelelel1,Male Scientist,Two,,,,,1,,465.00
arielelelel1,Female Scientist,Two,,,,,1,,465.00
arielelelel1,3D Printing Robot,Two,1,,,,1,,466.00
arielelelel1,Cargo Rocketship,One,2,,1,,3,,1431.00
arielelelel1,Inflatable Greenhouse,Two,,,,,1,,465.00
arielelelel1,Communication Array,Three,3,,,,,,3.00
arielelelel1,Ice Mining Rig,One,1,,,,1,,466.00
arielelelel1,Rover,One,3,1,,,2,,939.50
arielelelel1,Female Botanist,Three,1,,,,,,1.00
arielelelel1,Male Botanist,Three,3,2,,,,,16.00
arielelelel1,Female Engineer,Two,,,,,1,,465.00
arielelelel1,Inflatable Laboratory,Two,,,,,1,,465.00
arielelelel1,Inflatable Sleeping Pod,Two,,,,,1,,465.00
arielelelel1,Male Engineer,Two,,,,,1,,465.00
arielelelel1,Medical Bay,Three,5,2,,,,,18.00
arielelelel1,Fuel Generator,Three,4,1,,,,,10.50
arielelelel1,Buggy,Three,3,1,,,,,9.50
arielelelel1,Scouting Drone,One,3,2,,1,1,,625.00
arielelelel1,Inflatable Social Hub,Three,2,,1,,,,36.00
arielelelel1,ZFT League of Martians,Community Patch,,,,,,,0.00
arielelelel1,Female Doctor,Three,1,,,,,,1.00
jekhc.wam,Fuel Plant,One,,,1,,,,34.00
jekhc.wam,3D Printing Robot,Two,,,,2,3,,1683.00
jekhc.wam,Solar Panel Array,One,,2,,,,,13.00
jekhc.wam,Cargo Rocketship,One,1,,,,,,1.00
jekhc.wam,Fission Reactor,One,,1,,,,,6.50
jekhc.wam,Female Doctor,Three,10,5,1,1,,,220.50
