address,Card Name,Mission,Standard,Shadow,Stainless Steel,Gold,Dark Matter,Ownership,Staking Weight
hmxge.wam,Inflatable Sleeping Pod,Two,,,1,,,,34.00
hmxge.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
z3mic.wam,Female Botanist,Three,1,4,,1,,,171.00
z3mic.wam,Inflatable Dining Hall,Three,2,4,1,,1,,527.00
z3mic.wam,Medical Bay,Three,,3,,,,,19.50
z3mic.wam,Buggy,Three,3,2,1,,,,50.00
z3mic.wam,Megapower Reactor,Three,,2,,,,,13.00
z3mic.wam,Female Doctor,Three,,1,2,,,,74.50
z3mic.wam,Male Botanist,Three,6,,2,,,,74.00
z3mic.wam,Fuel Generator,Three,1,5,2,,,,101.50
z3mic.wam,Communication Array,Three,5,4,1,1,,,209.00
z3mic.wam,Male Doctor,Three,4,2,,,,,17.00
z3mic.wam,Inflatable Social Hub,Three,1,1,,1,,,151.50
fytxy.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
pjzx.wam,Communication Array,Three,9,5,3,1,2,,1217.50
pjzx.wam,Female Botanist,Three,6,4,,1,4,,2036.00
pjzx.wam,Inflatable Social Hub,Three,5,5,2,1,2,,1179.50
pjzx.wam,Inflatable Sleeping Pod,Two,,,3,1,3,,1641.00
pjzx.wam,Fuel Generator,Three,1,1,3,2,1,,862.50
pjzx.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
pjzx.wam,Buggy,Three,8,2,2,,3,,1484.00
pjzx.wam,Male Scientist,Two,1,4,1,2,4,,2209.00
pjzx.wam,3D Printing Robot,Two,2,4,2,,3,,1491.00
pjzx.wam,Crew Rocketship,Two,1,,3,,3,,1498.00
pjzx.wam,Female Engineer,Two,,,1,2,3,,1717.00
pjzx.wam,Inflatable Dining Hall,Three,7,3,2,,3,,1489.50
pjzx.wam,Medical Bay,Three,7,5,2,2,4,,2255.50
pjzx.wam,Female Doctor,Three,3,3,2,2,3,,1773.50
pjzx.wam,Female Scientist,Two,1,,,1,3,,1540.00
pjzx.wam,Inflatable Greenhouse,Two,,,2,,2,,998.00
pjzx.wam,Male Doctor,Three,13,4,1,,2,,1003.00
pjzx.wam,Megapower Reactor,Three,10,7,,2,2,,1273.50
pjzx.wam,Male Botanist,Three,7,,1,1,2,,1115.00
pjzx.wam,Inflatable Laboratory,Two,2,4,3,,2,,1060.00
pjzx.wam,Male Engineer,Two,,4,1,1,3,,1599.00
alljasar1123,Female Botanist,Three,1,4,1,,1,,526.00
alljasar1123,Fuel Generator,Three,3,3,,,1,,487.50
alljasar1123,Male Scientist,Two,,,,,1,,465.00
alljasar1123,Inflatable Greenhouse,Two,,,,,1,,465.00
alljasar1123,Female Doctor,Three,5,3,,,1,,489.50
alljasar1123,Male Doctor,Three,3,3,1,2,1,,809.50
alljasar1123,Male Engineer,Two,,1,,1,1,,615.50
alljasar1123,Female Engineer,Two,1,,,,1,,466.00
alljasar1123,Female Scientist,Two,1,,,,,,1.00
alljasar1123,Inflatable Social Hub,Three,5,,2,,,,73.00
alljasar1123,Megapower Reactor,Three,,4,1,,2,,990.00
alljasar1123,Buggy,Three,1,4,,,1,,492.00
alljasar1123,Inflatable Dining Hall,Three,,3,,,1,,484.50
alljasar1123,Crew Rocketship,Two,,,,,1,,465.00
alljasar1123,Male Botanist,Three,4,1,3,,1,,577.50
alljasar1123,Medical Bay,Three,2,3,,,2,,951.50
alljasar1123,Communication Array,Three,2,2,,2,1,,768.00
alljasar1123,ZFT League of Martians,Community Patch,,,,,,,0.00
wtkgw.wam,Inflatable Sleeping Pod,Two,,,,1,,,144.00
wtkgw.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
wtkgw.wam,Male Botanist,Three,,,2,,,,68.00
wtkgw.wam,Male Doctor,Three,,,2,,,,68.00
wtkgw.wam,Megapower Reactor,Three,,,2,,,,68.00
wtkgw.wam,Buggy,Three,,,,1,,,144.00
wtkgw.wam,Female Doctor,Three,,,,1,,,144.00
wtkgw.wam,Inflatable Dining Hall,Three,,,2,,,,68.00
wtkgw.wam,Communication Array,Three,,,2,,,,68.00
wtkgw.wam,Medical Bay,Three,,,1,,,,34.00
wtkgw.wam,Female Botanist,Three,,,,1,,,144.00
x4hx.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
angnftholder,Inflatable Laboratory,Two,,,,1,,,144.00
angnftholder,Medical Bay,Three,2,3,2,,,,89.50
angnftholder,Female Doctor,Three,1,2,3,,,,116.00
angnftholder,Inflatable Greenhouse,Two,,,,,1,,465.00
angnftholder,Communication Array,Three,,3,1,,,,53.50
angnftholder,Inflatable Social Hub,Three,2,,1,2,,,324.00
angnftholder,Fuel Generator,Three,4,2,1,,,,51.00
angnftholder,Inflatable Dining Hall,Three,1,3,2,,,,88.50
angnftholder,Male Botanist,Three,1,2,3,,,,116.00
angnftholder,ZFT League of Martians,Community Patch,,,,,,,0.00
angnftholder,Female Botanist,Three,5,1,2,2,,,367.50
angnftholder,Buggy,Three,4,2,1,,,,51.00
angnftholder,Megapower Reactor,Three,7,1,3,,,,115.50
angnftholder,Male Doctor,Three,2,4,4,1,,,308.00
5gjeu.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
5gjeu.wam,Inflatable Sleeping Pod,Two,,,,2,,,288.00
5gjeu.wam,Inflatable Dining Hall,Three,,2,,,,,13.00
5gjeu.wam,Inflatable Greenhouse,Two,,,,2,,,288.00
5gjeu.wam,Crew Rocketship,Two,,,,1,,,144.00
5gjeu.wam,Male Scientist,Two,,,,1,,,144.00
5gjeu.wam,Buggy,Three,,1,,,1,,471.50
5gjeu.wam,Inflatable Social Hub,Three,,1,,,,,6.50
5gjeu.wam,Female Scientist,Two,,,,8,,,1152.00
5gjeu.wam,Male Engineer,Two,,,,3,,,432.00
5gjeu.wam,Male Botanist,Three,,1,3,,,,108.50
5gjeu.wam,Communication Array,Three,,2,,,,,13.00
5gjeu.wam,3D Printing Robot,Two,,,,1,,,144.00
5gjeu.wam,Inflatable Laboratory,Two,,,,3,,,432.00
5gjeu.wam,Fuel Generator,Three,,,,2,,,288.00
5gjeu.wam,Medical Bay,Three,,,1,,,,34.00
5gjeu.wam,Female Engineer,Two,,,,1,,,144.00
5gjeu.wam,Megapower Reactor,Three,,1,,1,,,150.50
5gjeu.wam,Female Botanist,Three,,,1,,1,,499.00
5gjeu.wam,Female Doctor,Three,,1,1,,,,40.50
5gjeu.wam,Male Doctor,Three,,1,,,,,6.50
misfs.wam,Fuel Generator,Three,,2,,,,,13.00
misfs.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
misfs.wam,Inflatable Social Hub,Three,,1,,,,,6.50
misfs.wam,Medical Bay,Three,,1,,,,,6.50
misfs.wam,Male Botanist,Three,,1,,,,,6.50
misfs.wam,Female Engineer,Two,,,,,1,,465.00
misfs.wam,Male Scientist,Two,,,,,1,,465.00
misfs.wam,Inflatable Dining Hall,Three,,1,,,,,6.50
misfs.wam,Female Doctor,Three,,,1,,,,34.00
misfs.wam,Male Doctor,Three,,2,,,,,13.00
misfs.wam,Male Engineer,Two,,,,,1,,465.00
misfs.wam,Communication Array,Three,1,,,,,,1.00
misfs.wam,Female Botanist,Three,,1,,,,,6.50
misfs.wam,Megapower Reactor,Three,,2,,,,,13.00
misfs.wam,Crew Rocketship,Two,,,,1,1,,609.00
misfs.wam,3D Printing Robot,Two,,,,,1,,465.00
misfs.wam,Female Scientist,Two,,,,,1,,465.00
misfs.wam,Buggy,Three,,1,,,,,6.50
gqqv4.wam,Female Engineer,Two,3,4,4,,1,,630.00
gqqv4.wam,Inflatable Laboratory,Two,3,1,3,2,1,,864.50
gqqv4.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
gqqv4.wam,Inflatable Sleeping Pod,Two,6,3,4,,,,161.50
gqqv4.wam,Male Scientist,Two,4,5,4,,,,172.50
gqqv4.wam,Inflatable Greenhouse,Two,1,4,2,,1,,560.00
gqqv4.wam,Male Engineer,Two,2,4,2,1,1,,705.00
gqqv4.wam,3D Printing Robot,Two,2,4,,1,,,172.00
gqqv4.wam,Crew Rocketship,Two,3,3,1,2,,,344.50
gqqv4.wam,Female Scientist,Two,3,1,2,,1,,542.50
martianboy21,ZFT League of Martians,Community Patch,,,,,,,0.00
martianboy21,Medical Bay,Three,,,3,1,,,246.00
martianboy21,Communication Array,Three,3,3,1,1,2,,1130.50
martianboy21,Female Engineer,Two,,,,,1,,465.00
martianboy21,3D Printing Robot,Two,,,,,1,,465.00
martianboy21,Male Engineer,Two,,,,,1,,465.00
martianboy21,Inflatable Dining Hall,Three,1,3,,2,2,,1238.50
martianboy21,Crew Rocketship,Two,,,,,1,,465.00
martianboy21,Inflatable Laboratory,Two,,,,,1,,465.00
martianboy21,Female Doctor,Three,3,4,,,4,,1889.00
martianboy21,Male Doctor,Three,3,2,1,1,1,,659.00
martianboy21,Inflatable Social Hub,Three,3,,,2,1,,756.00
martianboy21,Female Botanist,Three,,,2,2,,,356.00
martianboy21,Buggy,Three,1,,,1,,,145.00
martianboy21,Male Scientist,Two,,,,,1,,465.00
martianboy21,Female Scientist,Two,,,,,1,,465.00
martianboy21,Inflatable Greenhouse,Two,,,,,1,,465.00
martianboy21,Megapower Reactor,Three,2,3,2,2,1,,842.50
martianboy21,Male Botanist,Three,3,2,1,,1,,515.00
martianboy21,Fuel Generator,Three,2,1,,1,1,,617.50
martianboy21,Inflatable Sleeping Pod,Two,,,,,1,,465.00
mgef2.wam,Male Engineer,Two,,,,1,1,,609.00
mgef2.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
mgef2.wam,Female Botanist,Three,1,,,2,,,289.00
mgef2.wam,Female Scientist,Two,2,,,,1,,467.00
mgef2.wam,3D Printing Robot,Two,,,,,1,,465.00
mgef2.wam,Inflatable Dining Hall,Three,1,,,2,1,,754.00
mgef2.wam,Male Scientist,Two,1,,,,1,,466.00
mgef2.wam,Inflatable Social Hub,Three,,,,1,,,144.00
mgef2.wam,Inflatable Greenhouse,Two,1,2,3,,2,,1046.00
mgef2.wam,Male Doctor,Three,,1,,2,1,,759.50
mgef2.wam,Fuel Generator,Three,1,,,2,,,289.00
mgef2.wam,Female Engineer,Two,,2,,,1,,478.00
mgef2.wam,Communication Array,Three,,2,,1,,,157.00
mgef2.wam,Crew Rocketship,Two,,,,,1,,465.00
mgef2.wam,Inflatable Sleeping Pod,Two,1,1,,1,1,,616.50
mgef2.wam,Megapower Reactor,Three,,,,1,,,144.00
mgef2.wam,Male Botanist,Three,,,,3,,,432.00
mgef2.wam,Medical Bay,Three,,,,3,,,432.00
mgef2.wam,Female Doctor,Three,,,,2,2,,1218.00
mgef2.wam,Buggy,Three,,,,3,,,432.00
mgef2.wam,Inflatable Laboratory,Two,,1,,,1,,471.50
..bwc.wam,Crew Rocketship,Two,,,,,1,,465.00
..bwc.wam,3D Printing Robot,Two,,,,,1,,465.00
..bwc.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
..bwc.wam,Communication Array,Three,2,2,2,,4,,1943.00
..bwc.wam,Male Doctor,Three,3,,,2,2,,1221.00
..bwc.wam,Inflatable Greenhouse,Two,,,,1,1,,609.00
..bwc.wam,Megapower Reactor,Three,7,1,,2,,,301.50
..bwc.wam,Medical Bay,Three,3,4,,2,1,,782.00
..bwc.wam,Buggy,Three,6,,1,,1,,505.00
..bwc.wam,Inflatable Sleeping Pod,Two,,,,2,2,,1218.00
..bwc.wam,Female Scientist,Two,,,,2,1,,753.00
..bwc.wam,Inflatable Laboratory,Two,,,,1,1,,609.00
..bwc.wam,Male Botanist,Three,9,2,1,,4,,1916.00
..bwc.wam,Inflatable Dining Hall,Three,6,3,1,2,2,,1277.50
..bwc.wam,Inflatable Social Hub,Three,4,3,2,2,,,379.50
..bwc.wam,Female Botanist,Three,3,1,1,3,,,475.50
..bwc.wam,Male Engineer,Two,,,,,1,,465.00
..bwc.wam,Female Engineer,Two,,,,,1,,465.00
..bwc.wam,Male Scientist,Two,,,,1,1,,609.00
..bwc.wam,Female Doctor,Three,6,1,2,1,1,,689.50
..bwc.wam,Fuel Generator,Three,5,1,3,2,1,,866.50
.33he.wam,Male Engineer,Two,1,2,1,1,1,,657.00
.33he.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
.33he.wam,Male Scientist,Two,3,4,,2,1,,782.00
.33he.wam,Inflatable Laboratory,Two,4,1,1,2,1,,797.50
.33he.wam,Medical Bay,Three,4,4,,1,1,,639.00
.33he.wam,Inflatable Social Hub,Three,4,3,3,1,,,269.50
.33he.wam,Male Botanist,Three,,3,,2,1,,772.50
.33he.wam,Buggy,Three,1,2,,,2,,944.00
.33he.wam,Female Engineer,Two,1,1,1,1,1,,650.50
.33he.wam,Female Botanist,Three,,3,,2,,,307.50
.33he.wam,3D Printing Robot,Two,1,2,2,,3,,1477.00
.33he.wam,Megapower Reactor,Three,,2,3,,2,,1045.00
.33he.wam,Fuel Generator,Three,,3,3,1,,,265.50
.33he.wam,Female Doctor,Three,,3,1,,1,,518.50
.33he.wam,Female Scientist,Two,2,4,,2,1,,781.00
.33he.wam,Crew Rocketship,Two,2,3,2,,1,,554.50
.33he.wam,Inflatable Greenhouse,Two,4,4,,2,2,,1248.00
.33he.wam,Inflatable Dining Hall,Three,4,3,2,2,,,379.50
.33he.wam,Inflatable Sleeping Pod,Two,1,4,1,,1,,526.00
.33he.wam,Male Doctor,Three,3,3,1,,2,,986.50
.33he.wam,Communication Array,Three,1,1,,1,1,,616.50
arqonchino1o,Megapower Reactor,Three,4,1,,,1,,475.50
arqonchino1o,Inflatable Laboratory,Two,,,,,2,,930.00
arqonchino1o,Female Engineer,Two,,,,,1,,465.00
arqonchino1o,Buggy,Three,1,,,,1,,466.00
arqonchino1o,Medical Bay,Three,,1,,,1,,471.50
arqonchino1o,Male Botanist,Three,6,2,,,,,19.00
arqonchino1o,Fuel Generator,Three,3,,,,1,,468.00
arqonchino1o,Inflatable Social Hub,Three,,2,,,,,13.00
arqonchino1o,Male Doctor,Three,3,2,,,,,16.00
arqonchino1o,Female Botanist,Three,,2,,,,,13.00
arqonchino1o,Male Engineer,Two,,,,,1,,465.00
arqonchino1o,ZFT League of Martians,Community Patch,,,,,,,0.00
arqonchino1o,Male Scientist,Two,,,,,1,,465.00
arqonchino1o,Inflatable Dining Hall,Three,2,2,,,,,15.00
arqonchino1o,Communication Array,Three,2,1,,,,,8.50
arqonchino1o,3D Printing Robot,Two,,,,,1,,465.00
arqonchino1o,Inflatable Greenhouse,Two,,,,1,,,144.00
arqonchino1o,Inflatable Sleeping Pod,Two,,,,,1,,465.00
arqonchino1o,Female Doctor,Three,4,,,,1,,469.00
k53wy.wam,Male Doctor,Three,3,4,3,,4,,1991.00
k53wy.wam,Female Engineer,Two,,,,,2,,930.00
k53wy.wam,3D Printing Robot,Two,,,,,1,,465.00
k53wy.wam,Female Doctor,Three,3,5,2,2,2,,1321.50
k53wy.wam,Inflatable Greenhouse,Two,1,,,1,5,,2470.00
k53wy.wam,Inflatable Dining Hall,Three,,5,,1,4,,2036.50
k53wy.wam,Medical Bay,Three,4,,3,2,1,,859.00
k53wy.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
k53wy.wam,Inflatable Sleeping Pod,Two,,,,1,1,,609.00
k53wy.wam,Crew Rocketship,Two,,,,1,1,,609.00
k53wy.wam,Male Scientist,Two,,,,,1,,465.00
k53wy.wam,Fuel Generator,Three,6,3,3,1,1,,736.50
k53wy.wam,Megapower Reactor,Three,6,2,2,1,1,,696.00
k53wy.wam,Buggy,Three,5,1,,2,1,,764.50
k53wy.wam,Male Engineer,Two,,,,,1,,465.00
k53wy.wam,Communication Array,Three,7,5,,2,2,,1257.50
k53wy.wam,Female Scientist,Two,,,,2,1,,753.00
k53wy.wam,Inflatable Laboratory,Two,,,,2,1,,753.00
k53wy.wam,Female Botanist,Three,10,3,,1,1,,638.50
k53wy.wam,Male Botanist,Three,4,5,1,2,2,,1288.50
k53wy.wam,Inflatable Social Hub,Three,3,5,3,2,4,,2285.50
ceawq.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
ceawq.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
dcorzrivera1,Crew Rocketship,Two,1,6,2,2,1,,861.00
dcorzrivera1,Buggy,Three,6,3,,,,,25.50
dcorzrivera1,Female Doctor,Three,4,2,1,1,,,195.00
dcorzrivera1,3D Printing Robot,Two,3,3,,1,1,,631.50
dcorzrivera1,Inflatable Greenhouse,Two,2,2,2,,1,,548.00
dcorzrivera1,Male Botanist,Three,6,4,1,1,,,210.00
dcorzrivera1,Medical Bay,Three,6,5,1,,,,72.50
dcorzrivera1,Female Scientist,Two,3,5,1,1,1,,678.50
dcorzrivera1,ZFT League of Martians,Community Patch,,,,,,,0.00
dcorzrivera1,Megapower Reactor,Three,13,5,1,,,,79.50
dcorzrivera1,Fuel Generator,Three,12,4,1,,,,72.00
dcorzrivera1,Inflatable Laboratory,Two,2,5,1,,1,,533.50
dcorzrivera1,Inflatable Dining Hall,Three,4,2,,1,,,161.00
dcorzrivera1,Male Scientist,Two,4,1,1,,1,,509.50
dcorzrivera1,Inflatable Sleeping Pod,Two,2,2,1,1,1,,658.00
dcorzrivera1,Communication Array,Three,14,4,,,,,40.00
dcorzrivera1,Female Botanist,Three,12,,2,,,,80.00
dcorzrivera1,Male Doctor,Three,12,3,3,,,,133.50
dcorzrivera1,Inflatable Social Hub,Three,8,2,1,,,,55.00
dcorzrivera1,Male Engineer,Two,3,5,4,1,1,,780.50
dcorzrivera1,Female Engineer,Two,4,,1,,1,,503.00
utwfy.wam,Crew Rocketship,Two,,,,1,,,144.00
utwfy.wam,Inflatable Greenhouse,Two,,,,1,,,144.00
utwfy.wam,Inflatable Sleeping Pod,Two,,,,1,,,144.00
utwfy.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
utwfy.wam,3D Printing Robot,Two,,,,1,,,144.00
utwfy.wam,Male Engineer,Two,,,,1,,,144.00
utwfy.wam,Female Engineer,Two,,,,1,,,144.00
utwfy.wam,Male Scientist,Two,,,,1,1,,609.00
utwfy.wam,Female Scientist,Two,,,,1,,,144.00
utwfy.wam,Inflatable Laboratory,Two,,,,1,,,144.00
ezyh2.wam,Communication Array,Three,9,4,4,4,1,,1212.00
ezyh2.wam,Megapower Reactor,Three,8,1,3,4,1,,1157.50
ezyh2.wam,Buggy,Three,4,6,3,3,,,577.00
ezyh2.wam,Female Scientist,Two,1,1,1,3,1,,938.50
ezyh2.wam,3D Printing Robot,Two,1,1,2,1,2,,1149.50
ezyh2.wam,Crew Rocketship,Two,1,1,2,1,2,,1149.50
ezyh2.wam,Inflatable Sleeping Pod,Two,1,1,1,1,1,,650.50
ezyh2.wam,Inflatable Dining Hall,Three,3,5,1,10,1,,1974.50
ezyh2.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
ezyh2.wam,Male Engineer,Two,1,2,1,1,1,,657.00
ezyh2.wam,Male Scientist,Two,1,1,1,1,1,,650.50
ezyh2.wam,Inflatable Social Hub,Three,2,1,3,4,1,,1151.50
ezyh2.wam,Female Botanist,Three,4,4,1,4,,,640.00
ezyh2.wam,Fuel Generator,Three,2,3,1,4,,,631.50
ezyh2.wam,Female Engineer,Two,1,1,1,1,1,,650.50
ezyh2.wam,Inflatable Greenhouse,Two,1,1,1,7,2,,1979.50
ezyh2.wam,Male Botanist,Three,3,2,2,7,,,1092.00
ezyh2.wam,Female Doctor,Three,1,4,4,6,,,1027.00
ezyh2.wam,Male Doctor,Three,3,4,4,3,,,597.00
ezyh2.wam,Inflatable Laboratory,Two,1,1,1,2,2,,1259.50
ezyh2.wam,Medical Bay,Three,10,2,3,3,,,557.00
oyetmczftlom,Medical Bay,Three,5,4,1,3,4,,2357.00
oyetmczftlom,Female Engineer,Two,,,1,4,1,,1075.00
oyetmczftlom,Female Scientist,Two,,,,2,2,,1218.00
oyetmczftlom,Inflatable Laboratory,Two,,,,1,2,,1074.00
oyetmczftlom,Inflatable Greenhouse,Two,,,2,2,2,,1286.00
oyetmczftlom,Megapower Reactor,Three,3,1,3,2,5,,2724.50
oyetmczftlom,Male Botanist,Three,5,,1,2,3,,1722.00
oyetmczftlom,Communication Array,Three,4,4,3,2,3,,1815.00
oyetmczftlom,ZFT League of Martians,Community Patch,,,,,,,0.00
oyetmczftlom,Female Botanist,Three,1,1,,1,1,,616.50
oyetmczftlom,Inflatable Dining Hall,Three,5,1,3,2,4,,2261.50
oyetmczftlom,Buggy,Three,5,,3,1,4,,2111.00
oyetmczftlom,Fuel Generator,Three,,1,3,4,4,,2544.50
oyetmczftlom,Crew Rocketship,Two,,,,2,3,,1683.00
oyetmczftlom,Male Doctor,Three,1,3,3,,3,,1517.50
oyetmczftlom,Inflatable Sleeping Pod,Two,,,,2,2,,1218.00
oyetmczftlom,3D Printing Robot,Two,,,,1,4,,2004.00
oyetmczftlom,Male Engineer,Two,,,,,4,,1860.00
oyetmczftlom,Inflatable Social Hub,Three,4,,1,2,3,,1721.00
oyetmczftlom,Female Doctor,Three,,2,3,1,2,,1189.00
oyetmczftlom,Male Scientist,Two,,,,2,2,,1218.00
ptfcs.wam,Crew Rocketship,Two,,,,,1,,465.00
ptfcs.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
ptfcs.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
qr3wu.wam,Male Doctor,Three,1,,,,,,1.00
qr3wu.wam,Female Botanist,Three,2,1,,,,,8.50
qr3wu.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
qr3wu.wam,Communication Array,Three,1,1,,,,,7.50
qr3wu.wam,Inflatable Dining Hall,Three,1,,,,,,1.00
qr3wu.wam,Buggy,Three,3,,,,,,3.00
qr3wu.wam,Male Botanist,Three,2,,,,,,2.00
qr3wu.wam,Female Doctor,Three,5,,,,,,5.00
qr3wu.wam,Inflatable Social Hub,Three,5,,,,,,5.00
qr3wu.wam,Fuel Generator,Three,4,,,,,,4.00
qr3wu.wam,Megapower Reactor,Three,4,,,,,,4.00
q2bus.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
q2bus.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
4hhhs.wam,Inflatable Dining Hall,Three,1,3,,1,,,164.50
4hhhs.wam,Inflatable Greenhouse,Two,,,2,1,,,212.00
4hhhs.wam,Buggy,Three,2,1,1,,,,42.50
4hhhs.wam,Inflatable Social Hub,Three,2,,,,,,2.00
4hhhs.wam,Female Botanist,Three,5,2,2,,1,,551.00
4hhhs.wam,Female Doctor,Three,,4,,,,,26.00
4hhhs.wam,Male Botanist,Three,2,,1,1,,,180.00
4hhhs.wam,Fuel Generator,Three,2,,1,,1,,501.00
4hhhs.wam,Megapower Reactor,Three,,1,,,,,6.50
4hhhs.wam,Medical Bay,Three,1,,,,,,1.00
4hhhs.wam,Communication Array,Three,1,2,,2,,,302.00
4hhhs.wam,Male Doctor,Three,1,2,,,,,14.00
4hhhs.wam,Female Scientist,Two,,,1,,,,34.00
4hhhs.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
waugw.wam,Inflatable Greenhouse,Two,,,,,2,,930.00
waugw.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
gp1wy.wam,Male Botanist,Three,3,3,1,,,,56.50
gp1wy.wam,Crew Rocketship,Two,2,1,,,,,8.50
