address,Card Name,Mission,Standard,Shadow,Stainless Steel,Gold,Dark Matter,Ownership,Staking Weight
entvs.wam,Ice Mining Rig,One,3,1,2,,1,,542.50
entvs.wam,Cargo Rocketship,One,,,2,,2,,998.00
entvs.wam,Rover,One,1,2,1,,1,,513.00
b12wk.wam,Scouting Drone,One,,,,,1,,465.00
b12wk.wam,Ice Mining Rig,One,,,,,1,,465.00
b12wk.wam,Fuel Plant,One,,,,,1,,465.00
b12wk.wam,Rover,One,,,,,1,,465.00
b12wk.wam,Fission Reactor,One,,,,,1,,465.00
b12wk.wam,Cargo Rocketship,One,,,,,1,,465.00
b12wk.wam,Solar Panel Array,One,,,,,1,,465.00
53jww.wam,Fuel Plant,One,2,2,,,,,15.00
53jww.wam,Fission Reactor,One,2,,,,,,2.00
53jww.wam,Scouting Drone,One,2,,,,,,2.00
53jww.wam,Rover,One,4,,,,,,4.00
53jww.wam,Cargo Rocketship,One,3,,,,,,3.00
53jww.wam,Solar Panel Array,One,3,,,,,,3.00
53jww.wam,Ice Mining Rig,One,3,,,,,,3.00
fytxy.wam,Scouting Drone,One,,,,,1,,465.00
fytxy.wam,Fuel Plant,One,,,,,1,,465.00
a.cxi.wam,Scouting Drone,One,,4,,,,,26.00
a.cxi.wam,Rover,One,4,,1,,,,38.00
a.cxi.wam,Ice Mining Rig,One,,3,,2,1,,772.50
a.cxi.wam,Cargo Rocketship,One,2,1,,,1,,473.50
a.cxi.wam,Fuel Plant,One,,,,2,,,288.00
a.cxi.wam,Fission Reactor,One,,1,1,,,,40.50
a.cxi.wam,Solar Panel Array,One,5,1,,,,,11.50
alljasar1123,Rover,One,5,2,1,1,1,,661.00
alljasar1123,Solar Panel Array,One,4,1,1,,4,,1904.50
alljasar1123,Cargo Rocketship,One,1,3,,1,,,164.50
alljasar1123,Scouting Drone,One,3,2,,,,,16.00
alljasar1123,Ice Mining Rig,One,2,2,2,1,,,227.00
alljasar1123,Fuel Plant,One,2,1,1,,,,42.50
alljasar1123,Fission Reactor,One,1,,,,1,,466.00
andreabads11,Cargo Rocketship,One,,,,,1,,465.00
andreabads11,Solar Panel Array,One,,,,1,1,,609.00
andreabads11,Fuel Plant,One,,,,,1,,465.00
x4hx.wam,Cargo Rocketship,One,,,,,1,,465.00
x4hx.wam,Ice Mining Rig,One,,,,,1,,465.00
x4hx.wam,Fuel Plant,One,,,,,1,,465.00
angnftholder,Fuel Plant,One,,,,,1,,465.00
angnftholder,Cargo Rocketship,One,,,,,1,,465.00
archaprarqon,Fission Reactor,One,,,,,4,,1860.00
archaprarqon,Cargo Rocketship,One,,,,,3,,1395.00
archaprarqon,Scouting Drone,One,,,,,2,,930.00
archaprarqon,Rover,One,,,,,1,,465.00
archaprarqon,Fuel Plant,One,,,5,2,57,,26963.00
archaprarqon,Ice Mining Rig,One,,,,,5,,2325.00
archaprarqon,Solar Panel Array,One,,,,,5,,2325.00
5gjeu.wam,Cargo Rocketship,One,,,,,2,,930.00
5gjeu.wam,Scouting Drone,One,,,1,,1,,499.00
5gjeu.wam,Fuel Plant,One,,,,,1,,465.00
asbhm.wam,Cargo Rocketship,One,,,,,1,,465.00
asbhm.wam,Scouting Drone,One,1,,,,1,,466.00
asbhm.wam,Ice Mining Rig,One,,,,,1,,465.00
asbhm.wam,Fuel Plant,One,,,1,,1,,499.00
asbhm.wam,Rover,One,,,,,1,,465.00
arielelelel1,Scouting Drone,One,3,1,,,1,,474.50
arielelelel1,Rover,One,2,1,,,2,,938.50
arielelelel1,Fuel Plant,One,,,,,1,,465.00
arielelelel1,Fission Reactor,One,,,,,1,,465.00
arielelelel1,Solar Panel Array,One,,,,,1,,465.00
arielelelel1,Ice Mining Rig,One,1,,,,1,,466.00
arielelelel1,Cargo Rocketship,One,1,,1,,3,,1430.00
jekhc.wam,Fuel Plant,One,1,,,,,,1.00
jekhc.wam,Rover,One,1,,,,,,1.00
jekhc.wam,Fission Reactor,One,,1,,,,,6.50
jekhc.wam,Cargo Rocketship,One,1,,,,,,1.00
jekhc.wam,Solar Panel Array,One,,1,,,,,6.50
jekhc.wam,Scouting Drone,One,,1,,,,,6.50
jekhc.wam,Ice Mining Rig,One,1,,,,,,1.00
iamskyrocket,Solar Panel Array,One,,,,,10,,4650.00
iamskyrocket,Cargo Rocketship,One,,,,,10,,4650.00
iamskyrocket,Fuel Plant,One,,,,,9,,4185.00
iamskyrocket,Scouting Drone,One,,,,,9,,4185.00
iamskyrocket,Rover,One,,,,,1,,465.00
5nuxa.wam,Cargo Rocketship,One,,,,,1,,465.00
w4ox.wam,Cargo Rocketship,One,10,2,1,,2,,987.00
w4ox.wam,Fuel Plant,One,8,3,1,,1,,526.50
w4ox.wam,Scouting Drone,One,8,2,1,,1,,520.00
w4ox.wam,Solar Panel Array,One,6,2,1,,1,,518.00
w4ox.wam,Ice Mining Rig,One,5,2,1,,1,,517.00
w4ox.wam,Fission Reactor,One,5,3,1,,1,,523.50
w4ox.wam,Rover,One,5,2,1,,1,,517.00
misfs.wam,Rover,One,,1,3,,1,,573.50
misfs.wam,Fission Reactor,One,1,2,,,1,,479.00
misfs.wam,Ice Mining Rig,One,,2,,,1,,478.00
misfs.wam,Solar Panel Array,One,,1,,1,1,,615.50
misfs.wam,Scouting Drone,One,,,1,1,1,,643.00
misfs.wam,Fuel Plant,One,,,1,,1,,499.00
misfs.wam,Cargo Rocketship,One,,,1,,1,,499.00
martianboy21,Ice Mining Rig,One,,,,,1,,465.00
martianboy21,Fuel Plant,One,,,,,1,,465.00
martianboy21,Solar Panel Array,One,,,,,2,,930.00
martianboy21,Fission Reactor,One,2,,,,1,,467.00
martianboy21,Cargo Rocketship,One,,,,,2,,930.00
martianboy21,Rover,One,,,,,1,,465.00
martianboy21,Scouting Drone,One,,,,,1,,465.00
mgef2.wam,Fuel Plant,One,4,,,1,2,,1078.00
mgef2.wam,Scouting Drone,One,2,,1,1,,,180.00
mgef2.wam,Rover,One,1,1,,,1,,472.50
mgef2.wam,Fission Reactor,One,,1,,,1,,471.50
mgef2.wam,Cargo Rocketship,One,1,1,,,1,,472.50
mgef2.wam,Solar Panel Array,One,1,1,,,,,7.50
mgef2.wam,Ice Mining Rig,One,1,1,1,1,,,185.50
..bwc.wam,Solar Panel Array,One,,,,,3,,1395.00
..bwc.wam,Rover,One,,,,,1,,465.00
..bwc.wam,Fission Reactor,One,,,,,1,,465.00
..bwc.wam,Cargo Rocketship,One,,,,,1,,465.00
..bwc.wam,Fuel Plant,One,,,,,1,,465.00
.33he.wam,Fission Reactor,One,4,4,2,1,1,,707.00
.33he.wam,Solar Panel Array,One,3,1,1,,1,,508.50
.33he.wam,Rover,One,3,1,1,2,,,331.50
.33he.wam,Cargo Rocketship,One,2,2,1,1,1,,658.00
.33he.wam,Fuel Plant,One,,,2,1,,,212.00
.33he.wam,Ice Mining Rig,One,5,1,1,1,1,,654.50
.33he.wam,Scouting Drone,One,3,5,,2,1,,788.50
2hrgq.wam,Rover,One,,,,,1,,465.00
2hrgq.wam,Fuel Plant,One,,,,,2,,930.00
2hrgq.wam,Ice Mining Rig,One,,,,,1,,465.00
2hrgq.wam,Solar Panel Array,One,,,,,1,,465.00
2hrgq.wam,Cargo Rocketship,One,,,,,1,,465.00
.43fw.wam,Scouting Drone,One,,,,1,,,144.00
.43fw.wam,Solar Panel Array,One,,,,,2,,930.00
u5di.wam,Ice Mining Rig,One,,,,2,,,288.00
u5di.wam,Fission Reactor,One,,,,1,1,,609.00
u5di.wam,Solar Panel Array,One,,,,1,1,,609.00
u5di.wam,Rover,One,,,,1,,,144.00
u5di.wam,Fuel Plant,One,,,,2,4,,2148.00
u5di.wam,Scouting Drone,One,,,,1,2,,1074.00
u5di.wam,Cargo Rocketship,One,,,,2,,,288.00
.wmwy.wam,Cargo Rocketship,One,2,1,1,1,,,186.50
.wmwy.wam,Rover,One,2,2,1,1,,,193.00
.wmwy.wam,Fission Reactor,One,1,1,1,1,,,185.50
.wmwy.wam,Scouting Drone,One,5,1,1,1,,,189.50
.wmwy.wam,Fuel Plant,One,4,1,1,1,,,188.50
.wmwy.wam,Solar Panel Array,One,2,3,1,1,,,199.50
.wmwy.wam,Ice Mining Rig,One,3,2,1,1,,,194.00
k53wy.wam,Fuel Plant,One,2,3,,,,,21.50
k53wy.wam,Rover,One,2,,,,,,2.00
k53wy.wam,Cargo Rocketship,One,2,,,,,,2.00
k53wy.wam,Ice Mining Rig,One,2,,,,,,2.00
k53wy.wam,Scouting Drone,One,4,1,,,,,10.50
k53wy.wam,Solar Panel Array,One,3,,,,,,3.00
ceawq.wam,Fuel Plant,One,,,,,1,,465.00
ceawq.wam,Cargo Rocketship,One,,,,,1,,465.00
ceawq.wam,Solar Panel Array,One,,,,,1,,465.00
utwfy.wam,Ice Mining Rig,One,,,,,1,,465.00
utwfy.wam,Fuel Plant,One,,,,,1,,465.00
csjtrading1o,Fuel Plant,One,,,,,2,,930.00
csjtrading1o,Cargo Rocketship,One,,,,1,,,144.00
yntfq.wam,Fission Reactor,One,,,,,1,,465.00
yntfq.wam,Solar Panel Array,One,,,,,1,,465.00
ezyh2.wam,Cargo Rocketship,One,1,1,1,3,4,,2333.50
ezyh2.wam,Solar Panel Array,One,1,3,1,3,2,,1416.50
ezyh2.wam,Rover,One,1,2,1,1,1,,657.00
ezyh2.wam,Fuel Plant,One,1,1,1,1,2,,1115.50
ezyh2.wam,Fission Reactor,One,1,1,1,1,1,,650.50
ezyh2.wam,Scouting Drone,One,1,1,1,1,1,,650.50
ezyh2.wam,Ice Mining Rig,One,7,1,1,1,1,,656.50
mlrhm.wam,Cargo Rocketship,One,,,,,1,,465.00
mlrhm.wam,Fuel Plant,One,,,,,1,,465.00
ptfcs.wam,Fission Reactor,One,,,,1,,,144.00
ptfcs.wam,Cargo Rocketship,One,,,,,1,,465.00
ptfcs.wam,Ice Mining Rig,One,,,,,1,,465.00
ptfcs.wam,Fuel Plant,One,,,,,1,,465.00
ptfcs.wam,Rover,One,,,,1,,,144.00
qr3wu.wam,Cargo Rocketship,One,,,,,1,,465.00
qr3wu.wam,Solar Panel Array,One,,1,,,1,,471.50
qr3wu.wam,Scouting Drone,One,,,,,1,,465.00
qr3wu.wam,Ice Mining Rig,One,,,,,1,,465.00
qr3wu.wam,Fuel Plant,One,,,,,1,,465.00
qr3wu.wam,Rover,One,,,,,1,,465.00
qr3wu.wam,Fission Reactor,One,,,,,1,,465.00
albwm.wam,Ice Mining Rig,One,2,2,1,,1,,514.00
albwm.wam,Rover,One,1,2,,1,1,,623.00
albwm.wam,Solar Panel Array,One,5,2,2,,5,,2411.00
albwm.wam,Fission Reactor,One,5,1,3,1,1,,722.50
albwm.wam,Cargo Rocketship,One,,4,1,,4,,1920.00
albwm.wam,Fuel Plant,One,2,3,,,1,,486.50
albwm.wam,Scouting Drone,One,2,2,1,2,,,337.00
daparagaszft,Cargo Rocketship,One,,,,,1,,465.00
daparagaszft,Solar Panel Array,One,,,,,1,,465.00
daparagaszft,Scouting Drone,One,,,,,1,,465.00
daparagaszft,Ice Mining Rig,One,,,,,1,,465.00
daparagaszft,Fuel Plant,One,,,,,1,,465.00
daparagaszft,Rover,One,,,,,1,,465.00
daparagaszft,Fission Reactor,One,,,,,1,,465.00
waugw.wam,Cargo Rocketship,One,,,,,1,,465.00
waugw.wam,Solar Panel Array,One,,,,,1,,465.00
waugw.wam,Scouting Drone,One,,,,1,,,144.00
waugw.wam,Fuel Plant,One,,,,,1,,465.00
waugw.wam,Rover,One,,,,,1,,465.00
waugw.wam,Fission Reactor,One,,,,,1,,465.00
4zifs.wam,Cargo Rocketship,One,,,,,1,,465.00
4zifs.wam,Solar Panel Array,One,,,,,1,,465.00
4zifs.wam,Fuel Plant,One,,,,,1,,465.00
dt.hg.wam,Fission Reactor,One,3,1,,,1,,474.50
dt.hg.wam,Rover,One,,2,,,,,13.00
dt.hg.wam,Cargo Rocketship,One,1,1,2,2,,,363.50
dt.hg.wam,Ice Mining Rig,One,1,1,2,,,,75.50
dt.hg.wam,Scouting Drone,One,2,,,1,,,146.00
dt.hg.wam,Fuel Plant,One,,1,,,,,6.50
dt.hg.wam,Solar Panel Array,One,,2,,,3,,1408.00
zqggc.wam,Rover,One,,,,,1,,465.00
zqggc.wam,Scouting Drone,One,,,,,1,,465.00
zqggc.wam,Solar Panel Array,One,,,,,1,,465.00
zqggc.wam,Cargo Rocketship,One,,1,,,2,,936.50
zqggc.wam,Fission Reactor,One,,,,,1,,465.00
zqggc.wam,Fuel Plant,One,,,,,1,,465.00
zqggc.wam,Ice Mining Rig,One,,,,,1,,465.00
wmqxs.wam,Cargo Rocketship,One,,,,,1,,465.00
wmqxs.wam,Fuel Plant,One,,,,1,,,144.00
qdyv.wam,Fuel Plant,One,,,,,2,,930.00
qdyv.wam,Scouting Drone,One,,,1,,1,,499.00
qdyv.wam,Rover,One,,,,,1,,465.00
qdyv.wam,Fission Reactor,One,,,,,1,,465.00
qdyv.wam,Cargo Rocketship,One,,,,,1,,465.00
4joxi.wam,Solar Panel Array,One,,,,,1,,465.00
4joxi.wam,Fuel Plant,One,,,,,1,,465.00
rwehc.wam,Cargo Rocketship,One,,,,,1,,465.00
rwehc.wam,Scouting Drone,One,,,,,1,,465.00
rwehc.wam,Fuel Plant,One,,,,,1,,465.00
rwehc.wam,Fission Reactor,One,,,,,1,,465.00
c.uha.wam,Fuel Plant,One,,,,,3,,1395.00
cwtuu.wam,Cargo Rocketship,One,3,2,,,1,,481.00
cwtuu.wam,Fission Reactor,One,7,,,,1,,472.00
cwtuu.wam,Rover,One,6,1,,1,2,,1086.50
cwtuu.wam,Ice Mining Rig,One,6,,,,1,,471.00
cwtuu.wam,Fuel Plant,One,4,,,,1,,469.00
cwtuu.wam,Solar Panel Array,One,3,,,,1,,468.00
cwtuu.wam,Scouting Drone,One,3,2,,,1,,481.00
tktf2.wam,Fuel Plant,One,,,,,1,,465.00
tktf2.wam,Cargo Rocketship,One,,,2,1,,,212.00
tktf2.wam,Scouting Drone,One,,2,,1,,,157.00
tktf2.wam,Rover,One,1,,,,,,1.00
tktf2.wam,Fission Reactor,One,,,1,,,,34.00
tktf2.wam,Solar Panel Array,One,,1,,,,,6.50
tktf2.wam,Ice Mining Rig,One,,,,1,,,144.00
dfkvm.wam,Rover,One,,,,1,,,144.00
dfkvm.wam,Cargo Rocketship,One,,,,1,,,144.00
dfkvm.wam,Ice Mining Rig,One,,,,1,,,144.00
dfkvm.wam,Fuel Plant,One,,,,1,,,144.00
nrkxc.wam,Solar Panel Array,One,,,,,3,,1395.00
nrkxc.wam,Fuel Plant,One,,,,,2,,930.00
nrkxc.wam,Rover,One,,,,,1,,465.00
nrkxc.wam,Fission Reactor,One,,,,,1,,465.00
nrkxc.wam,Cargo Rocketship,One,,,,,1,,465.00
nrkxc.wam,Scouting Drone,One,,,,,1,,465.00
nrkxc.wam,Ice Mining Rig,One,,,,,1,,465.00
sytuw.wam,Cargo Rocketship,One,,1,,2,,,294.50
sytuw.wam,Rover,One,,1,,,,,6.50
sytuw.wam,Fission Reactor,One,,,,1,1,,609.00
sytuw.wam,Solar Panel Array,One,1,,,,1,,466.00
sytuw.wam,Scouting Drone,One,,,,,1,,465.00
sytuw.wam,Ice Mining Rig,One,1,1,,1,1,,616.50
sytuw.wam,Fuel Plant,One,,1,,,,,6.50
chabibooozft,Ice Mining Rig,One,,,,,4,,1860.00
chabibooozft,Fuel Plant,One,,,,,2,,930.00
jlstriker333,Cargo Rocketship,One,,1,,,3,,1401.50
jlstriker333,Scouting Drone,One,,,,1,2,,1074.00
jlstriker333,Rover,One,,,,1,1,,609.00
jlstriker333,Fuel Plant,One,,1,,1,,,150.50
jlstriker333,Ice Mining Rig,One,1,1,1,,,,41.50
jlstriker333,Solar Panel Array,One,,,,1,1,,609.00
jlstriker333,Fission Reactor,One,,,1,,1,,499.00
nftjayson132,Scouting Drone,One,,,,,1,,465.00
nftjayson132,Fuel Plant,One,,,,,1,,465.00
sbefw.wam,Cargo Rocketship,One,,,,,1,,465.00
sbefw.wam,Solar Panel Array,One,,,,,1,,465.00
fsxxg.wam,Solar Panel Array,One,7,1,3,4,2,,1621.50
fsxxg.wam,Cargo Rocketship,One,3,2,4,2,1,,905.00
fsxxg.wam,Scouting Drone,One,1,4,4,2,,,451.00
fsxxg.wam,Fission Reactor,One,2,4,3,1,2,,1204.00
fsxxg.wam,Ice Mining Rig,One,3,4,3,4,1,,1172.00
fsxxg.wam,Fuel Plant,One,1,1,2,3,1,,972.50
fsxxg.wam,Rover,One,1,1,1,3,,,473.50
zo2bo.wam,Cargo Rocketship,One,3,1,,,,,9.50
zo2bo.wam,Scouting Drone,One,2,2,,,,,15.00
zo2bo.wam,Ice Mining Rig,One,2,2,,,,,15.00
zo2bo.wam,Fission Reactor,One,1,2,,,,,14.00
zo2bo.wam,Fuel Plant,One,1,,,,,,1.00
jehclarity23,Scouting Drone,One,,,,,1,,465.00
jehclarity23,Ice Mining Rig,One,,,,,1,,465.00
jehclarity23,Fuel Plant,One,,,2,,4,,1928.00
jehclarity23,Cargo Rocketship,One,,,,,2,,930.00
jehclarity23,Rover,One,,,,,1,,465.00
jehclarity23,Fission Reactor,One,,,,,1,,465.00
jehclarity23,Solar Panel Array,One,,,,,1,,465.00
5bqx2.wam,Cargo Rocketship,One,,,,,1,,465.00
3jmre.wam,Solar Panel Array,One,2,1,,,,,8.50
3jmre.wam,Cargo Rocketship,One,1,1,,,,,7.50
3jmre.wam,Scouting Drone,One,,1,1,,,,40.50
3jmre.wam,Ice Mining Rig,One,1,,1,1,,,179.00
3jmre.wam,Fuel Plant,One,1,,,,,,1.00
3jmre.wam,Rover,One,4,2,,,,,17.00
3jmre.wam,Fission Reactor,One,,3,,,1,,484.50
.gqfi.wam,Fission Reactor,One,,,,,1,,465.00
.gqfi.wam,Scouting Drone,One,,,,1,1,,609.00
.gqfi.wam,Ice Mining Rig,One,,,,,1,,465.00
.gqfi.wam,Fuel Plant,One,,,,1,1,,609.00
.gqfi.wam,Cargo Rocketship,One,,,,,2,,930.00
.gqfi.wam,Solar Panel Array,One,,,,,2,,930.00
.gqfi.wam,Rover,One,,,,1,,,144.00
yk5wq.wam,Rover,One,,,,,1,,465.00
yk5wq.wam,Fission Reactor,One,,,,1,,,144.00
yk5wq.wam,Cargo Rocketship,One,,,,,1,,465.00
yk5wq.wam,Solar Panel Array,One,,,,,1,,465.00
yk5wq.wam,Fuel Plant,One,,,,,1,,465.00
.5zxg.wam,Cargo Rocketship,One,,,,,4,,1860.00
.5zxg.wam,Fuel Plant,One,,,,,4,,1860.00
.5zxg.wam,Solar Panel Array,One,,,,,1,,465.00
omavw.wam,Scouting Drone,One,,,,,1,,465.00
omavw.wam,Fuel Plant,One,,,,,1,,465.00
qfwus.wam,Solar Panel Array,One,,1,,,,,6.50
qfwus.wam,Scouting Drone,One,,1,,1,,,150.50
qfwus.wam,Fuel Plant,One,3,,,,,,3.00
qfwus.wam,Fission Reactor,One,,2,,,1,,478.00
qfwus.wam,Cargo Rocketship,One,2,,,,,,2.00
qfwus.wam,Ice Mining Rig,One,2,1,,,,,8.50
qfwus.wam,Rover,One,,,,,1,,465.00
tb5uy.wam,Fission Reactor,One,3,1,,,,,9.50
tb5uy.wam,Cargo Rocketship,One,2,1,,,3,,1403.50
tb5uy.wam,Ice Mining Rig,One,3,,,,1,,468.00
tb5uy.wam,Solar Panel Array,One,2,1,,,1,,473.50
tb5uy.wam,Scouting Drone,One,2,,,,1,,467.00
tb5uy.wam,Fuel Plant,One,1,,,,1,,466.00
tb5uy.wam,Rover,One,,1,,,,,6.50
nhawu.wam,Solar Panel Array,One,,,,,8,,3720.00
nhawu.wam,Cargo Rocketship,One,,,,,3,,1395.00
nhawu.wam,Fuel Plant,One,,,,,3,,1395.00
nhawu.wam,Scouting Drone,One,,,,,3,,1395.00
ywzh.wam,Cargo Rocketship,One,4,1,,,,,10.50
ywzh.wam,Scouting Drone,One,,3,,,,,19.50
ywzh.wam,Solar Panel Array,One,,2,,,,,13.00
ywzh.wam,Rover,One,2,2,,,,,15.00
ywzh.wam,Ice Mining Rig,One,1,2,,,,,14.00
ywzh.wam,Fission Reactor,One,2,,,,,,2.00
heyfo.wam,Cargo Rocketship,One,,,,1,,,144.00
heyfo.wam,Solar Panel Array,One,,,1,1,,,178.00
heyfo.wam,Scouting Drone,One,,,1,,,,34.00
heyfo.wam,Fuel Plant,One,,,1,,1,,499.00
mi1xg.wam,Cargo Rocketship,One,,,,1,,,144.00
mi1xg.wam,Fission Reactor,One,,,,1,,,144.00
mi1xg.wam,Ice Mining Rig,One,,,,1,,,144.00
mi1xg.wam,Fuel Plant,One,,,,1,,,144.00
mi1xg.wam,Rover,One,,,,1,,,144.00
mi1xg.wam,Scouting Drone,One,,,,1,,,144.00
mi1xg.wam,Solar Panel Array,One,,,,1,,,144.00
mx.g2.wam,Solar Panel Array,One,,,,,1,,465.00
mx.g2.wam,Fuel Plant,One,,,,,1,,465.00
mx.g2.wam,Rover,One,,,,,1,,465.00
bnhxe.wam,Fuel Plant,One,,,,1,,,144.00
bnhxe.wam,Fission Reactor,One,,,,1,,,144.00
bnhxe.wam,Cargo Rocketship,One,,,,1,,,144.00
bnhxe.wam,Scouting Drone,One,,,,,1,,465.00
dk5w4.wam,Fuel Plant,One,4,3,2,,,,91.50
dk5w4.wam,Ice Mining Rig,One,,3,,,1,,484.50
dk5w4.wam,Cargo Rocketship,One,2,2,1,2,,,337.00
dk5w4.wam,Solar Panel Array,One,5,2,2,1,,,230.00
dk5w4.wam,Fission Reactor,One,5,3,2,,,,92.50
dk5w4.wam,Rover,One,4,,,,1,,469.00
dk5w4.wam,Scouting Drone,One,4,3,1,,1,,522.50
nbtfq.wam,Fuel Plant,One,,,,,2,,930.00
nbtfq.wam,Fission Reactor,One,,,,,1,,465.00
nbtfq.wam,Scouting Drone,One,,,,,1,,465.00
nbtfq.wam,Cargo Rocketship,One,,,,,1,,465.00
nbtfq.wam,Solar Panel Array,One,,,,,6,,2790.00
nbtfq.wam,Ice Mining Rig,One,,,,,6,,2790.00
nbtfq.wam,Rover,One,,,,,3,,1395.00
k5vgo.wam,Fuel Plant,One,,,1,1,1,,643.00
nemew.wam,Fission Reactor,One,,,,,1,,465.00
nemew.wam,Cargo Rocketship,One,,,,,1,,465.00
nemew.wam,Solar Panel Array,One,,,,,1,,465.00
nemew.wam,Scouting Drone,One,,,,,1,,465.00
nemew.wam,Ice Mining Rig,One,,,,,1,,465.00
nemew.wam,Fuel Plant,One,,,,,5,,2325.00
nemew.wam,Rover,One,,,,,1,,465.00
yadxi.wam,Rover,One,,,,,1,,465.00
yadxi.wam,Fission Reactor,One,,,,,1,,465.00
yadxi.wam,Cargo Rocketship,One,,,,,1,,465.00
yadxi.wam,Solar Panel Array,One,,,,,1,,465.00
yadxi.wam,Ice Mining Rig,One,,,,,1,,465.00
yadxi.wam,Fuel Plant,One,,,,,1,,465.00
q.ng2.wam,Cargo Rocketship,One,,,1,1,,,178.00
q.ng2.wam,Solar Panel Array,One,,,1,1,,,178.00
q.ng2.wam,Scouting Drone,One,,1,1,1,,,184.50
q.ng2.wam,Ice Mining Rig,One,,,1,1,,,178.00
q.ng2.wam,Fuel Plant,One,,1,1,1,,,184.50
q.ng2.wam,Rover,One,,,1,1,,,178.00
q.ng2.wam,Fission Reactor,One,,1,1,1,,,184.50
vsobi.wam,Fuel Plant,One,,,1,,1,,499.00
hxtew.wam,Solar Panel Array,One,,,,,1,,465.00
hxtew.wam,Scouting Drone,One,,,,,1,,465.00
45dxc.wam,Scouting Drone,One,,,,,1,,465.00
45dxc.wam,Fuel Plant,One,,,,,1,,465.00
1juww.wam,Scouting Drone,One,,1,,,,,6.50
ekdvu.wam,Cargo Rocketship,One,,1,,,,,6.50
ekdvu.wam,Scouting Drone,One,1,1,,,,,7.50
ekdvu.wam,Rover,One,4,,,2,,,292.00
ekdvu.wam,Fission Reactor,One,4,,1,,,,38.00
ekdvu.wam,Ice Mining Rig,One,4,1,,1,,,154.50
ekdvu.wam,Fuel Plant,One,4,3,,1,,,167.50
ekdvu.wam,Solar Panel Array,One,1,2,,,,,14.00
qabei.wam,Cargo Rocketship,One,3,,1,,1,,502.00
qabei.wam,Scouting Drone,One,3,,,,1,,468.00
qabei.wam,Fission Reactor,One,1,1,2,,1,,540.50
qabei.wam,Rover,One,1,1,,,1,,472.50
qabei.wam,Solar Panel Array,One,1,1,,1,1,,616.50
qabei.wam,Ice Mining Rig,One,1,,1,,1,,500.00
qabei.wam,Fuel Plant,One,,,,,1,,465.00
1n2bo.wam,Ice Mining Rig,One,,,,,1,,465.00
1n2bo.wam,Fuel Plant,One,,,,,1,,465.00
1n2bo.wam,Rover,One,,,,,1,,465.00
1n2bo.wam,Fission Reactor,One,,,,,1,,465.00
1n2bo.wam,Cargo Rocketship,One,,,,,1,,465.00
